A_CpG_ID	TCGA-2G-AAFE-01	TCGA-XE-AANV-01	TCGA-XE-AAOD-01	TCGA-2G-AAFH-01	TCGA-2G-AAHC-01	TCGA-2G-AAGM-01	TCGA-XE-AAO3-01	TCGA-2G-AALR-01	TCGA-SN-A84Y-01	TCGA-2G-AAGI-01	TCGA-ZM-AA05-01	TCGA-2G-AAF4-01	TCGA-VF-A8A9-01	TCGA-2G-AAG6-01	TCGA-2G-AAG7-01	TCGA-2G-AAG5-01	TCGA-SB-A6J6-01	TCGA-2G-AAFV-01	TCGA-2X-A9D6-01	TCGA-2G-AAF6-01	TCGA-2G-AAFY-01	TCGA-2G-AALY-01	TCGA-2G-AAH2-01	TCGA-YU-A90S-01	TCGA-2G-AAG0-01	TCGA-2G-AAGW-01	TCGA-2G-AALO-01	TCGA-2G-AAKG-01	TCGA-2G-AAGE-01	TCGA-VF-A8AC-01	TCGA-2G-AALG-01	TCGA-2G-AAGO-01	TCGA-2G-AAFO-01	TCGA-2G-AAH8-01	TCGA-2G-AAFI-01	TCGA-XE-AAOB-01	TCGA-XE-A8H4-01	TCGA-2G-AAGF-01	TCGA-2G-AAG3-01	TCGA-2G-AAKM-01	TCGA-YU-A912-01	TCGA-VF-A8AD-01	TCGA-2G-AAG8-01	TCGA-2G-AAGG-01	TCGA-2G-AAHA-01	TCGA-WZ-A7V5-01	TCGA-2G-AALN-01	TCGA-2G-AAH4-01	TCGA-XE-AANR-01	TCGA-4K-AA1I-01	TCGA-XE-AAOJ-01	TCGA-2G-AAM4-01	TCGA-2G-AAHP-01	TCGA-2G-AAHP-05	TCGA-XE-AAO4-01	TCGA-2G-AAGZ-01	TCGA-YU-A94I-01	TCGA-XE-A8H5-01	TCGA-2G-AAKL-01	TCGA-ZM-AA06-01	TCGA-2X-A9D5-01	TCGA-YU-AA61-01	TCGA-2G-AAEW-01	TCGA-XE-AAOF-01	TCGA-XY-A8S3-01	TCGA-2G-AAGC-01	TCGA-2G-AAG9-01	TCGA-4K-AA1H-01	TCGA-2G-AAGT-01	TCGA-XY-A8S2-01	TCGA-2G-AAL5-01	TCGA-2G-AAKG-05	TCGA-YU-A90W-01	TCGA-2G-AAGJ-01	TCGA-2G-AAFG-01	TCGA-ZM-AA0D-01	TCGA-W4-A7U3-01	TCGA-4K-AAAL-01	TCGA-SB-A76C-01	TCGA-2G-AAGV-01	TCGA-2G-AAM3-01	TCGA-SN-A6IS-01	TCGA-YU-A90Y-01	TCGA-2G-AALX-01	TCGA-WZ-A8D5-01	TCGA-2G-AAFM-01	TCGA-ZM-AA0H-01	TCGA-YU-A90P-01	TCGA-2G-AAGX-01	TCGA-WZ-A7V4-01	TCGA-2G-AAGS-01	TCGA-2G-AAF8-01	TCGA-VF-A8AA-01	TCGA-2G-AALZ-01	TCGA-2G-AAHL-01	TCGA-W4-A7U4-01	TCGA-2G-AAH0-01	TCGA-2G-AAHN-01	TCGA-2G-AAFZ-01	TCGA-2G-AAH3-01	TCGA-S6-A8JX-01	TCGA-2G-AAHG-01	TCGA-SO-A8JP-01	TCGA-2G-AAGP-01	TCGA-XE-A8H1-01	TCGA-2G-AAF1-01	TCGA-2G-AAFL-01	TCGA-XE-A9SE-01	TCGA-XE-AAOC-01	TCGA-YU-A94D-01	TCGA-2G-AAFN-01	TCGA-XY-A89B-01	TCGA-2G-AAM2-01	TCGA-2G-AALT-01	TCGA-2G-AAFJ-01	TCGA-S6-A8JW-01	TCGA-2G-AAGA-01	TCGA-2G-AALQ-01	TCGA-2G-AAKD-01	TCGA-X3-A8G4-01	TCGA-VF-A8A8-01	TCGA-W4-A7U2-01	TCGA-S6-A8JY-01	TCGA-2G-AAKO-05	TCGA-2G-AAKO-01	TCGA-2G-AAEX-01	TCGA-2G-AAGY-01	TCGA-2G-AAGY-05	TCGA-YU-AA4L-01	TCGA-2G-AAFG-05	TCGA-SN-A84X-01	TCGA-XE-AAO6-01	TCGA-2G-AAHT-01	TCGA-XY-A9T9-01	TCGA-YU-A90Q-01	TCGA-2G-AAGK-01	TCGA-2G-AAGN-01	TCGA-XE-AAOL-01	TCGA-2G-AALF-01	TCGA-XE-AANI-01	TCGA-2G-AALP-01	TCGA-VF-A8AE-01	TCGA-2G-AAKH-01	TCGA-ZM-AA0N-01	TCGA-2G-AALW-01	TCGA-4K-AA1G-01	TCGA-WZ-A7V3-01	TCGA-VF-A8AB-01	TCGA-2G-AALS-01	TCGA-ZM-AA0E-01	TCGA-ZM-AA0B-01	TCGA-SN-A84W-01	TCGA-ZM-AA0F-01	TCGA-2G-AAGI-05	TCGA-XE-AANJ-01	TCGA-2G-AAL7-01
cg21169995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21179412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21203984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21244845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21267836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21336434	0.326062465398198	0.369435608662512	0.707362940248498	0.506260110608281	0.667502894023874	0.357014731920695	0.343463492382936	0.130121808165937	0.799178819458426	0.906208032088227	0.527369915782772	0.422567271501047	0.491738041149455	0.87855176768085	0.835492921877664	0.895648937929698	0.352847164748816	0.257256079294344	0.449947672268262	0.520939196376802	0.844092695059182	0.862932889910216	0.85234803078361	0.670215362171543	0.806209850154401	0.837371164792077	0.580722757410514	0.713652946207632	0.603530402656385	0.419404706921459	0.688559477081154	0.591417418334951	0.683036905123841	0.173555830673989	0.689933464873305	0.782513694003966	0.473755857103336	0.804115159321371	0.704601877763679	0.79104570187833	0.248049479604173	0.60876940279221	0.438585262746107	0.77586231130663	0.359565888955676	0.447338783472818	0.868116341508407	0.668775170787928	0.682469355702512	0.700506740441599	0.667232326080963	0.918239638291827	0.143840482768796	0.466633432828061	0.314277705473194	0.865553648483302	0.1408160825602	0.223531798745047	0.657393195311916	0.292050455821543	0.405043398347454	0.597883920477673	0.428708595410747	0.509458818048437	0.630684767622116	0.728330501581111	0.290603065527426	0.599345507406421	0.199816306436881	0.719027201171589	0.886719030883925	0.80355680590242	0.221154959519993	0.79636958583858	0.375602343217323	0.537574910754708	0.71721570701302	0.41630344169008	0.266212499486667	0.911897112240023	0.847049582086969	0.313159422918892	0.693772186303791	0.912842681186095	0.428704867135553	0.788618482533364	0.432383286836681	0.689349353856925	0.948689145537725	0.568801271974627	0.773276863228579	0.720860073364758	0.411679936103805	0.874219320122852	0.26713620714492	0.728904746787022	0.561061264707167	0.539759263419776	0.755960423497286	0.407318264805154	0.0545826519747645	0.293360290673489	0.128619938023322	0.781417326286275	0.826151040779675	0.520572325502372	0.846649429075086	0.590376562024435	0.897114390261957	0.828226651264991	0.731059000052581	0.373494579984149	0.931741013918343	0.888591150269665	0.909196947833885	0.150232304312832	0.781332923388152	0.387603903331476	0.899022185582272	0.743769095272492	0.816534723887859	0.335447632021735	0.277892415722205	0.561001591728111	0.507285417454803	0.415624217246048	0.855927840380261	0.284446037158122	0.176893365432888	0.540864393663269	0.737812823739928	0.539354673499474	0.389780629339693	0.424663656335536	0.146541986136721	0.616389911429854	0.490519432464197	0.0651504045814673	0.210152861073434	0.84643722397322	0.761118050109553	0.626235634388579	0.719419639325065	0.469912048575919	0.632851228628203	0.233574704735242	0.296573861471152	0.672489420927713	0.621897754947888	0.494989264169896	0.465248446677727	0.937644904776764	0.65683756579699	0.417213094159403	0.398726704502883	0.529352421817923
cg21358429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21397124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21414905	0.24658212930938	NA	0.819184441155403	NA	0.793022346008778	0.692099305185088	0.605257510686551	0.302437257250011	0.444783868758361	0.656342320294337	0.446341023110732	0.602452203390856	0.423272941767154	NA	0.665932005431481	0.593611456614354	0.49458041102861	0.179601207694295	0.285709946995694	0.845321964169274	0.532050299649455	0.631712407237918	0.484871650386081	0.38892869929775	NA	0.701152502588161	NA	0.770079396868462	NA	0.315514208552964	0.348135970648947	0.367692598222886	0.460420363788875	0.280567331426629	NA	0.602805091302779	0.379833133074141	0.646491209698335	0.789052494416567	NA	0.256169023614448	0.422963088473425	0.498503532845804	NA	0.281645535608646	0.399392282124991	0.539322249596008	0.550584930168161	0.871945598062396	0.416654069026262	0.707847873082519	0.811000543813613	0.115754509889814	0.265132542673152	0.512096149884165	0.644277988769294	0.172044477540632	0.154147686724804	0.514433278316367	0.718501215650922	0.461394805086709	NA	0.233054332929502	0.520884716926608	0.636466244496768	0.596537296657272	0.271416559328065	0.418266974234092	0.233119559418034	0.497564276449421	0.167776794393508	0.777852171698738	0.326806264737993	0.64010175010621	0.737321957334042	0.427963363435979	NA	NA	0.745459507167916	0.598765576835283	0.612432065079944	0.877366696823542	0.735947133209892	0.369376571220596	0.387218177443629	0.689494221916269	0.403516452323737	0.524515199112368	0.71220899417032	0.458059535146576	0.603288312010785	0.776044731348756	0.35812316011184	0.563785983108147	0.302552666910645	0.374427969118177	0.358223642204393	0.289698516537282	0.618836511304485	0.840630738709604	0.151916204966041	0.804556551903662	0.89597120625675	0.473079686436272	NA	0.420018868618308	0.524864767977172	NA	0.364810820965756	0.835804669798013	0.382434087308812	0.342697764809812	0.750081878347313	0.682708095049272	0.831112475261413	0.201653239682433	NA	NA	0.567817024339751	0.678078949147831	0.484800885144376	0.809564920843748	0.742238236702831	NA	0.62047014813991	0.34466570040177	0.294690011490151	0.579858756961978	0.118658632781082	0.634488760810989	0.714661146095212	0.74008107669535	0.313804154024312	0.378050316974642	0.21233648847876	0.468661866349076	NA	0.411799949723963	NA	0.269067986468891	0.38329119666775	0.501871506130635	0.504471207346485	0.345954280261275	0.60070118887598	0.357857314627063	0.719762139295011	0.508398823884598	0.452591885086404	0.431124690270215	0.749019740374011	0.755193676622362	0.510875812767384	NA	0.332120159595617	0.405604366523277
cg21429544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21443763	0.44716053320978	0.480280355321893	0.907669192508137	0.666472506229491	0.921019808644896	0.863363256361042	0.692976104024348	0.912008495304322	0.805757608877409	0.925059227171041	0.588043076268499	0.693203289650997	0.874413607016611	0.891194385525434	0.871702175828614	0.919025998734025	0.676477897696299	0.917966058245752	0.602875274975488	0.842350393884257	0.868688149908712	0.883606994019652	0.891342831517458	0.815095893461509	0.788558762547829	0.883062323756887	0.889473501166206	0.845287864604858	0.862871011017104	0.615737914252796	0.875478941532025	0.796754864755989	0.826986483926012	0.252992332597406	0.784003694185442	0.856972043877857	0.574999942774777	0.853929332753436	0.827451343519645	0.734139807420561	0.315376607934108	0.81387340000497	0.706324640988605	0.864798966388781	0.498556162111678	0.652076906718262	0.91240821081353	0.884379238761368	0.923166218986201	0.750807206478173	0.898872767538563	0.90267679539284	0.408137651653062	0.59644210044087	0.519121355422186	0.920682422437091	0.896944794141032	0.379105185095227	0.77200243886668	0.753374189253451	0.76335059225682	0.865610308132583	0.518831591646343	0.658213618936829	0.827928629940769	0.851218748412822	0.46650425667267	0.842117804932008	0.899744117789125	0.800100786139518	0.922544629318064	0.923084215281494	0.496200121980453	0.866502213668541	0.612899798962042	0.727110549786789	0.87590213691868	0.537394786937107	0.697513834111418	0.879240392890363	0.891119409041129	0.629524733686269	0.855698143557096	0.891845510703976	0.591925841928709	0.840156977967582	0.584659276775068	0.827709665161145	0.928989223574101	0.664330827646173	0.837995079804051	0.82798307563494	0.559579263860416	0.891108174404147	0.422190060415778	0.722916010034279	0.852034805239808	0.646191086939621	0.911889997151391	0.890018840862865	0.265668503353548	0.635154066562245	0.620854968026401	0.891641993611992	0.786423861627211	0.656247411944476	0.875673750827684	0.646050575094402	0.925899741573565	0.922759869151596	0.818502437128	0.621206434689318	0.899640949258233	0.925631863882617	0.924397365736518	0.338669474798017	0.814002299225146	0.850638014398933	0.801886214936973	0.893125880663357	0.880421074337773	0.787682832252061	0.600316102721995	0.705288388468155	0.705518946822931	0.609427143316437	0.8363001698598	0.704884978192515	0.795796377446699	0.749306549474762	0.760637347279113	0.76246830984602	0.527784192032533	0.755189421066997	0.204092530865064	0.83715017677805	0.704848540504415	0.200033597935724	0.91795621117249	0.879132940234655	0.843608707424261	0.708459388163424	0.814280547955799	0.787987833700801	0.889483997524241	0.331986929611836	0.602613801592647	0.877991188633221	0.858873791500463	0.698009886887676	0.722416492189031	0.927835321614098	0.772091760477497	0.597447245154027	0.736614604879891	0.701961010681314
cg21469820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21483702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21502695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21512370	0.607336565034325	0.49549687718789	0.60480045084444	0.628432066723738	0.694691187972566	0.688312031342529	0.563755604496188	0.620572098665879	0.590743270709853	0.72064779063923	0.525131623776897	0.728423511064756	0.587833760456644	0.669931683672595	0.646095902911802	0.72779212764288	0.720245975017539	0.705154314380578	0.463355643667121	0.685244785092547	0.669913177456104	0.778863647693769	0.737752805076797	0.5142377357424	0.665857987894152	0.660109456389809	0.711650142767088	0.692029337401302	0.612582762441782	0.523594090672365	0.70384715716069	0.612783071738653	0.667107174040268	0.702895071793701	0.659614618101163	0.563388318041633	0.525110198993909	0.638124935761233	0.709017884402628	0.567962718870546	0.369556163033627	0.663112374167127	0.683582059288239	0.638948020001444	0.679246019509989	0.564107276747639	0.71272217517241	0.713124895620891	0.759419760011881	0.562620013436978	0.759693845079236	0.584176105205355	0.656360982930592	0.587591262574118	0.462081098959306	0.772082766712845	0.657087931476642	0.424551052382496	0.628925352955359	0.560051191551013	0.473916023134052	0.60050949317539	0.672784554699981	0.580478237208937	0.553867531365897	0.670391613598745	0.645495445529295	0.57040483863887	0.718738390586752	0.47673280724055	0.682363492802309	0.766042600750245	0.642507988286847	0.72654926681645	0.648617079677835	0.511968123508394	0.552963594691774	0.550433041772948	0.503725237703558	0.673597938210714	0.563807737468265	0.507086544883258	0.591511059390814	0.680246886722925	0.560707716716136	0.606611371408344	0.513139465875945	0.554832750289651	0.690202318189874	0.532810334031696	0.600858219386499	0.718475070186607	0.489391016316155	0.760969528497147	0.569405800916401	0.533479089143893	0.768914390836679	0.668388956867091	0.613290860592416	0.767306383420672	0.420222319965685	0.648089386724866	0.507195910310323	0.66674752547393	0.59822704894769	0.654949169445149	0.628490081927383	0.557337703279459	0.698728340342497	0.588600105648242	0.555024367725382	0.66314364635619	0.65101753787463	0.752854118738268	0.774467616863946	0.45268053964181	0.667721147028562	0.743986422575933	0.686857949414276	0.592313277201967	0.543591284802962	0.615739619244292	0.462562344615974	0.715261999377198	0.643284030696693	0.7212931788308	0.668778921766779	0.616170157952876	0.578261757003577	0.709988997058595	0.580921078130493	0.579624620349837	0.598577213627187	0.585618904218772	0.342446559770955	0.669013328760766	0.660511230436089	0.423982036996162	0.699553492649334	0.583023825624492	0.660304934173644	0.588586530414256	0.575427387691283	0.628208059311067	0.641530859643733	0.516224539363493	0.530120955281863	0.652278529210283	0.660580516894231	0.559961680431856	0.728003581297469	0.52350533094912	0.581371347400845	0.694561387636927	0.562122237200808	0.612058892033765
cg21532334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21579959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21583727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
