A_CpG_ID	TCGA-W5-AA39-01A	TCGA-3X-AAVB-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA38-01A	TCGA-W5-AA2G-01A	TCGA-4G-AAZO-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Q-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA34-01A	TCGA-ZH-A8Y1-01A	TCGA-ZU-A8S4-01A	TCGA-W5-AA2H-01A	TCGA-ZD-A8I3-01A	TCGA-W5-AA31-01A	TCGA-WD-A7RX-01A	TCGA-W5-AA2O-01A	TCGA-3X-AAVC-01A	TCGA-ZH-A8Y6-01A	TCGA-3X-AAVE-01A	TCGA-3X-AAVA-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2R-01A	TCGA-ZH-A8Y8-01A	TCGA-YR-A95A-01A	TCGA-ZH-A8Y2-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA36-01A	TCGA-3X-AAV9-01A	TCGA-W6-AA0S-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA33-01A
cg16461335	0.738110020060872	0.476308007952489	0.754977896808746	0.688500151380673	0.770812428695807	0.793005844799368	0.541653656303885	0.736428464735248	0.75615581299913	0.792302875457938	0.704759713297095	0.655024261550376	0.542656808181595	0.679734818738578	0.709348257019767	0.679257932755207	0.643920588181183	0.725229635435332	0.417175479688922	0.579531049285056	0.574159582185365	0.752317117891086	0.772851797028848	0.788246018759636	0.741449413243961	0.675255924717001	0.761243344115951	0.665536893244929	0.684446595527523	0.719238419208931	0.666252093198922	0.738229006704679	0.612107852498498	0.737658743567784	0.765442825143823	0.729006696634356
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16543943	0.869107500012861	0.937241276272572	0.908783181530242	0.86428168796581	0.924899161104918	0.917802329521885	0.939685269276094	0.860326384558187	0.908436395472003	0.924673517885623	0.930027903180312	0.924364546767606	0.834503130845563	0.933720693628861	0.886980599984606	0.884693797341495	0.902130450683624	0.908674100702195	0.926490888796481	0.92695443888734	0.930559058763785	0.912578024893346	0.936448741926892	0.911496547974731	0.906880670817154	0.898618425599305	0.920228938981224	0.922021232029373	0.909684785958739	0.872202068705379	0.877534015225231	0.917765693863921	0.908600056743824	0.93180674330463	0.929184793546527	0.877866591833388
cg16577356	0.396871836560227	0.462727771402963	0.332249244254697	0.139357867840105	0.430354661685263	0.486599721068778	0.178953328974111	0.447480354758576	0.141212587945725	0.126993074396386	0.143663047293844	0.485528468880449	0.165911656160051	0.243684669339801	NA	0.410182215121189	0.290808583224519	0.503183515662468	0.300204619575215	0.120595313286468	0.5653633547148	0.230282993010415	0.336445028898001	0.0753577083828038	0.220934344047989	0.273841378130668	0.794482739506245	0.184591564676255	0.364963903414771	0.325227402472568	0.426986009688988	0.589377679330035	0.243056280238197	0.174663026556767	0.517143611809705	0.447118740229582
cg16578802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16583381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16596250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16601146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16620160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16656411	0.443224504632294	0.178429638930469	0.754515864012956	0.53554212952523	0.250129379507321	0.79499247919451	0.717116785070914	0.457474886430752	0.742718303176503	0.264392950625514	0.138974549167815	0.819207209384791	0.717027704176656	0.283574640233373	0.0568544316219886	0.646198438230703	0.480878602225937	0.423706382012244	0.141688716064678	0.52328451126162	0.197372158887124	0.433356002427232	0.750653700638714	0.564730012178994	0.127640541633437	0.37833945125489	0.690649338768157	0.625544947945633	0.501685398524862	0.471663531707161	0.562123918148977	0.802544717342396	0.164119955418739	0.625362853804986	0.515483376636509	0.371244152659776
cg16669485	0.920642366655442	0.518394285204183	0.952739404072289	0.92436415443874	0.926130152412836	0.954287474758854	0.669444888650492	0.891486931894269	0.965582232763284	0.957700049094625	0.937139216262657	0.966515251579266	0.943562747180584	0.876508912635634	0.934649321660684	0.935434731620743	0.881603216364484	0.935101350383647	0.951163543586147	0.942308152329886	0.949435375443155	0.948559338274885	0.955045126911703	0.963511071472453	0.929637757407283	0.934035562005025	0.956414593771454	0.945777445284177	0.94739674019598	0.927686525068859	0.933968432429653	0.940913764768314	0.930589504501218	0.901115680450953	0.954132010937276	0.930009823785127
cg16683981	NA	NA	NA	NA	0.843801648525681	0.852572528200955	0.912708752016732	NA	0.927998469067162	0.902342304687178	0.9142392995204	0.887208990738936	NA	0.846888423680814	NA	NA	NA	NA	NA	NA	NA	NA	0.927707818886646	0.897450846603945	0.850160394361745	NA	0.90197454701681	0.873584972984611	0.916608487217421	NA	NA	NA	NA	NA	0.866047077399587	NA
cg16710828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16712481	0.927454314291379	0.817148130258512	0.831528856023164	0.886381698523076	0.530107914695998	0.95885169359047	0.939477979820804	0.829835826749639	0.909324978882854	0.948816347061517	0.968679097045095	0.87036140044693	0.862640921538133	0.882920093330698	0.953422472948256	0.831656337443126	0.860778304642965	0.822485550335024	0.523452170580211	0.847481287779378	0.666114010539549	0.829779183276729	0.871972127960361	0.958880924943786	0.864365438170859	0.544771698569258	0.949451608642516	0.339186075333105	0.951955374538904	0.895787631970615	0.826233830497639	0.668980264447353	0.860076194127308	0.597665456185652	0.919092083547264	0.913855918239551
cg16713069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16725552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16739054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16741463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16780032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16789902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16790676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16869809	0.477818300392777	0.428668943510072	0.653608607135428	0.499557795716948	0.571332084426971	0.585415830693481	0.671515224032963	0.163404620150584	0.227189410109647	0.224601568258056	0.485263482029054	0.443297862492745	0.420826684504924	0.550886356093362	0.673449013475467	0.453670099553561	0.469766409939591	0.690294046939386	0.281412483594545	0.71661521179457	0.742194643008048	0.501929907997773	0.428392305501023	0.429899313241242	0.359776865769761	0.525903955947607	0.488174351157324	0.346112563655799	0.259431439343045	0.438296310627723	0.429982121589896	0.339667701209244	0.611462385936027	0.317413437320095	0.704409282238161	0.847668450768407
cg16944496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16952929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17027033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17051552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17056317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17063731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17092860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17132591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17140133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17146997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17182464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17210130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17216266	0.870097229684975	0.840611554293201	0.81336220046822	0.773640061367556	0.889795374632823	0.937007380248078	0.863565184386998	0.858726281878392	0.83475869201921	0.946172984290092	0.911729346827817	0.873822901995148	0.871742260158399	0.843110172484056	0.622652484644747	0.603980357572631	0.783451003221152	0.790093001033568	0.943957907776174	0.731194415872743	0.854259136007345	0.706636199727898	0.922945776316996	0.913988437454302	0.757327725911723	0.833060664942975	0.92181063809274	0.803507161642275	0.942523030607568	0.891650955775174	0.737065105372881	0.876939849113075	0.740141629988881	0.809133453574626	0.872705977026883	0.87843017070378
cg17240701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17272549	0.924430598892751	0.75106831541912	0.933365899944221	0.923993526735692	0.939613416470529	0.949010324667835	0.881460564114211	0.929440517316954	0.914151477220361	0.962904508259332	0.884483487124214	0.944140241756838	0.927688203531315	0.587030576061131	0.505749974027223	0.913662514923021	0.875627309053098	0.903591540164289	0.939662224704365	0.891064446181506	0.948868492283083	0.859341088135584	0.924885989921858	0.949270491919384	0.821842713101697	0.852233809976952	0.930087276822483	0.95359900839336	0.954046280367403	0.923369706932227	0.88234259692377	0.93458649233923	0.675877768609957	0.94642257943258	0.939552968987215	0.88832666465194
cg17273919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17324339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17333139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17365377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17367457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17440987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17447300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17463277	0.396953332738161	0.554271157869296	0.258924949131704	0.34712205390204	0.458470144380376	0.458642296528169	0.298009857950667	0.849161485023114	0.494566672930652	0.870681761985096	0.28716471210436	0.220942936234295	0.25137263296469	0.662905144956252	0.662726256156561	0.656518881171001	0.352983384884879	0.40360998197139	0.303236396197122	0.498553713446187	0.234241590948037	0.47453028350427	0.572831023410498	0.884793672136527	0.355175555332748	0.441896505501111	0.492137370635616	0.289319460809816	0.230055520660221	0.324588882705347	0.453459681166902	0.260679367256859	0.588043971667502	0.349216506511366	0.380793970923898	0.694875001071786
cg17482273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17489282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17521526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17585181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17592693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17613911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17639413	0.547312439449058	0.746229611310585	0.951199194125703	0.924304702644718	0.889093528505434	0.918222351757917	0.376415719681069	0.964393641837955	0.894496430642025	0.964360450964478	0.881493958236408	0.928612863231359	0.833237658503482	0.846607099441014	0.873723113146182	0.758400846605776	0.904259892402832	0.884005563662821	0.877237125595026	0.585203855087717	0.603054762066164	0.917723094693008	0.920115855125966	0.894748595351206	0.885426936526729	0.860954535594275	0.916972628484051	0.886847908044939	0.871275685337182	0.910847401550259	0.794669908631703	0.659931197952829	0.783051637522834	0.919819336939409	0.79913740380482	0.850735510529924
cg17651095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17659797	0.907193850112475	0.805680796726268	0.906554532585646	0.864555675060954	0.923396058960343	0.946872309948727	0.40785033684305	0.840523139802592	0.85639670188254	0.847507692125025	0.934866624623494	0.850443476413496	0.911044986543497	0.893799867816495	0.914751243708239	0.850442731592378	0.838313877429568	0.926983112830815	0.558184815077213	0.76002181664121	0.895739315845182	0.900063638488979	0.875003352715868	0.897276907167699	0.899843700498033	0.868261019058989	0.833426959928513	0.547927696882317	0.904925050271707	0.907382014391791	0.884243881544012	0.754149539920946	0.893277650118419	0.823648924014493	0.885976698006255	0.865821892442085
cg17727418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17732646	0.927752593933252	0.918352929740682	0.902120556471313	0.912835419221773	0.931516103996344	0.971018067235609	0.304789215649126	0.904946200194995	0.92938903284143	0.957047862738032	0.590722958134918	0.938742525328237	0.920902789735349	0.94734110342629	0.910303675320373	0.85835714030697	0.930936509058942	0.929722101146211	0.245034076800423	0.805034637911959	0.929006648398815	0.935043878263098	0.942728078102102	0.949909175153814	0.918583106858279	0.949467549576067	0.934301052700089	0.944667605849643	0.66228491702055	0.940682823157764	0.579486563683077	0.91612530238003	0.740616701054908	0.638282667941976	0.958182229422834	0.934969031642755
cg17857642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17862146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17900273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17917920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17935214	0.546952957242666	0.674050346513405	0.611014506161045	0.542683596879123	0.566561076081489	0.860357957322095	0.773425249015703	0.857975877804779	0.689981726533141	0.752686014384683	0.67834699243366	0.839732173629098	0.881381456530584	0.661246302945838	0.789287002115873	0.693613426134574	0.85422253083741	0.523666960404786	0.544227143776527	0.586262357144976	0.824807272320809	0.829128364054431	0.652478912018442	0.878184359984258	0.792441369516201	0.505677483260939	0.857169116716328	0.350756973588046	0.781012280869502	0.837283953333229	0.682417051943393	0.861447852190785	0.738233201224547	0.778466583970735	0.845803270823839	0.760740764406096
cg17947225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17967453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18030084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18047609	NA	0.521535530397394	0.823024661656313	0.844594158916145	0.8674295754571	0.924542440867751	0.586964997236072	0.830927044934151	0.73994909485461	0.92470433582078	0.949837403621307	0.809663686279205	0.854473661974004	0.62656488285442	0.742372672024912	0.777484664590342	0.750439301389215	0.838173466734809	0.880084458174185	0.755619303313843	0.782031566733661	0.698903960786881	0.949475216659292	0.935338634235424	0.707172544728987	0.693848636737382	0.929964385583038	0.608060105500699	0.878873534435311	0.746458210572661	0.73276248416401	0.81678984351214	0.752264953431521	0.822268868968459	0.884128999378662	0.827973840334008
cg18067665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18070057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18086868	0.800496355943148	0.538040255251691	0.83857269165592	0.781901586312678	0.670086079530798	0.887599212154482	0.305749958195823	0.6850647727799	0.760143146329768	0.45459773700644	0.799847623584185	0.841388544422419	0.859964303480796	0.38609976788979	0.475974837952921	0.531590330116748	0.585382232813512	0.631730976854628	0.514932430107103	0.722470100864436	0.714018240081861	0.698276343385913	0.773589767005006	0.513015005132251	0.715116865694293	0.474249334852328	0.806768567027083	0.11571800019165	0.714570427098024	0.253380109877896	0.631449506236828	0.862542608358336	0.479896907858549	0.800329207173073	0.789671139175881	0.548525266216883
cg18105665	0.908100154017557	0.860196958747149	0.87776792037569	0.817544907340673	0.898263662389668	0.948569542234198	0.404175577722688	0.837960105244319	0.89918728538773	0.948218159493575	0.941292235665676	0.896196940615275	0.88951498210736	0.901396934318515	0.881820255994178	0.823591497191441	0.859562999602484	0.887538542305408	0.964242465452687	0.871249700584802	0.250069659971201	0.902743494267266	0.927129292126693	0.944999011384563	0.887847801612609	0.906261574866969	0.929638935121401	0.484104659196305	0.928237684194465	0.900884309163529	0.868755255941843	0.883062442554669	0.869425769206592	0.904044998482314	0.929437272178041	0.84158575205534
cg18140324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18143116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18183019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18193230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18221988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18274510	0.21575624925873	0.701051366274351	0.885455063835282	0.536997907862762	0.699595891027024	0.903651961413974	0.714023077120893	0.162338099552339	0.525373055193863	0.159802008238373	0.729537391395853	0.839112695344304	0.336246625184677	0.698860918537387	0.870708178169078	0.798557593273057	0.377614253588741	0.791069202554946	0.80073887138479	0.820550249070784	0.292301714078408	0.600898499235555	0.858872112078511	0.294653048552934	0.436586757040112	0.715873289601384	0.835682749327013	0.814270548754534	0.458205459777844	0.521933466111332	0.698155120085251	0.865507083298677	0.805001314195484	0.843094083546234	0.844269445352908	0.728472223664078
cg18274732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18275339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18296448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18309935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18360585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18381729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
