A_CpG_ID	TCGA-FF-8061-01A	TCGA-FA-A7DS-01A	TCGA-RQ-A68N-01A	TCGA-GS-A9TQ-01A	TCGA-FA-A4XK-01A	TCGA-FF-8046-01A	TCGA-FA-A6HO-01A	TCGA-FF-A7CW-01A	TCGA-G8-6325-01A	TCGA-G8-6324-01A	TCGA-GS-A9TW-01A	TCGA-GR-7351-01A	TCGA-GR-A4D9-01B	TCGA-GR-A4D6-01A	TCGA-GS-A9U4-01A	TCGA-FF-8062-01A	TCGA-GS-A9TV-01A	TCGA-FA-A4BB-01A	TCGA-RQ-A6JB-01A	TCGA-GS-A9U3-01A	TCGA-FM-8000-01A	TCGA-FA-A82F-01A	TCGA-GS-A9TT-01A	TCGA-VB-A8QN-01A	TCGA-FF-8047-01A	TCGA-GR-A4D4-01A	TCGA-GS-A9TZ-01A	TCGA-FF-8042-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-GR-A4D5-01A	TCGA-G8-6326-01A	TCGA-FF-8041-01A	TCGA-G8-6906-01A	TCGA-GS-A9TY-01A	TCGA-FF-A7CX-01A	TCGA-FA-8693-01A	TCGA-GS-A9TX-01A	TCGA-FA-A6HN-01A	TCGA-G8-6907-01A	TCGA-GS-A9TU-01A	TCGA-FA-A7Q1-01A	TCGA-RQ-AAAT-01A	TCGA-G8-6909-01A	TCGA-GR-7353-01A	TCGA-G8-6914-01A	TCGA-FF-8043-01A	TCGA-FA-A86F-01A
cg16601146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16620160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16656411	0.36873849921653	0.0417858764839043	0.0555710350490691	0.0878597280382548	0.39454917037993	0.414400115557171	0.0650984454226758	0.0721618464811065	0.0867941535865416	0.268178716554527	0.0608942124387769	0.380244036197523	0.0370883343954205	0.0970276936381875	0.0455570143775832	0.128052238701368	0.117925381455104	0.0811158237820683	0.0370958360128191	0.0936928937182615	0.0625278592474432	0.0724566955576798	0.0507156131155143	0.188226841716134	0.0529838516333704	0.0707990604426814	0.0560971158985143	0.107533764879513	0.0280467592792191	0.0440815220525269	0.135403001612112	0.0723195813176855	0.0370812789241576	0.359900969908773	0.0497608064854756	0.0976310812741731	0.258155375733593	0.0554683721141674	0.142048386928628	0.101235572445392	0.16088516597428	0.0315919894286821	0.070042296725878	0.0618176679543843	0.063115645265905	0.141846512933059	0.0466278353954291	0.103154283178498
cg16669485	0.944631551710004	0.952603382110389	0.38942155138038	0.966521904289164	0.84115918919129	0.92028123921225	0.947571619807821	0.664281639902529	0.909248403910364	0.945635982878437	0.915741923304097	0.913879113245616	0.705480363793742	0.940559380946799	0.926843439188133	0.615861237647318	0.934429597024357	0.851815371306489	0.936924900599563	0.920473669481224	0.736173890122547	0.81753959396991	0.939194450443181	0.913224368191477	0.958472465810902	0.531796393900167	0.938814485544656	0.610069524346274	0.893989079584747	0.939722361491007	0.916144194001063	0.880380236695629	0.826359837898669	0.937627896044901	0.838521656177972	0.572992784200203	0.626324472826052	0.957568367747201	0.80365248288789	0.667067445297317	0.916765333295657	0.915488569819589	0.945081171535654	0.929285643921129	0.720953979405427	0.938245323029811	0.907565437898548	0.914270100262967
cg16683981	NA	0.913083692028121	0.849232609958658	0.901188301191271	NA	NA	0.894623436083114	NA	0.907126190695509	NA	0.889265807500515	NA	0.860579847460341	0.881871786547632	0.831902482746425	NA	NA	NA	NA	NA	NA	0.861231765047117	NA	0.842696231893431	NA	NA	0.898583073249081	NA	NA	0.823300236910692	NA	NA	NA	NA	NA	0.890213483745598	0.898476962931773	0.886132768483283	0.895761460902241	0.905161069625836	0.877154290995528	NA	0.892565326373052	0.814667935268672	NA	NA	NA	NA
cg16710828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16712481	0.936985892596824	0.931649336285233	0.851259554141348	0.941013011763223	0.899723502403424	0.96125344042011	0.91321588007357	0.92369593140772	0.952078279494493	0.953609299265121	0.909348948719675	0.954080738257836	0.944251395077594	0.952753134008865	0.946979512962093	0.932899364672557	0.91267586155872	0.949980880448395	0.947425880009926	0.941715845166871	0.932427231701258	0.946739974414116	0.9529804977835	0.924467913612204	0.965171175158355	0.95404684256991	0.949319853033331	0.952378505950223	0.949456960854458	0.927867149966758	0.940806270137874	0.944859749743814	0.951760119119514	0.953232810668201	0.941665734000679	0.934915382813827	0.942972538910013	0.944302306479575	0.905501095237375	0.949492803281721	0.949248554504918	0.936769340741484	0.94013009159094	0.9360351420853	0.920612414478062	0.764253402468784	0.931290146817763	0.955679411026313
cg16713069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16725552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16739054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16741463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16780032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16789902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16790676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16869809	0.925929919924103	0.64190839239775	0.689052052340859	0.867524221604004	0.925389541937749	0.917840248954875	0.688071312910582	0.954381494179259	0.918364025011145	0.761958884375383	0.797174608347547	0.849205607197525	0.670547909258452	0.821770684852339	0.596994821127257	0.557126726639248	0.641070706681785	0.901111392206898	0.567784663307355	0.575642434232775	0.575231166855044	0.840380090484588	0.904701957405611	0.81443156911374	0.927550102990516	0.644111285677853	0.91739214853865	0.896577111873551	0.96412173578793	0.587046073637244	0.758441416932093	0.937050044644053	0.801552257482689	0.907044119632812	0.770841001542827	0.882821385162531	0.939263349170744	0.915530870582785	0.932781783275367	0.925644965010145	0.953476560094835	0.675487505618119	0.834452825652985	0.928304734641928	0.944678887343037	0.944783924693019	0.867248439631999	0.723775617736787
cg16944496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16952929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17027033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17051552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17056317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17063731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17092860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17132591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17140133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17146997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17182464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17210130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17216266	0.581819572018365	0.327841128177829	0.404380610026022	0.323910730533187	0.325043385574777	0.674978691337802	0.471081527770834	0.660297088554457	0.670103209021197	0.44367309398156	0.5083584041945	0.596482729192054	0.289709452586289	0.425012754361016	0.866520379523643	0.512282946854285	0.76041328388695	0.709777723930344	0.284967709053493	0.68691464620223	0.235885873209328	0.418278989241604	0.338722487003578	0.347532931512694	0.123302157259993	0.470268012791822	0.480850713171452	0.238723478368121	0.507076482196117	0.535276159972991	0.718640816875757	0.784122045844165	0.409789881651944	0.242952027062331	0.225393989783731	0.143704971843629	0.535215205184695	0.745168042001915	0.552126832569916	0.178254947404983	0.572890789511232	0.196975852979197	0.231294358167413	0.477919364352726	0.66038315935604	0.463572667144197	0.259481393443944	0.633163030548586
cg17240701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17272549	0.15263521815468	0.179580847295751	0.213680120281564	0.0669507276911541	0.0943544614896125	0.304446688587327	0.420438834932158	0.428522956965439	0.470509636914276	0.392527034149728	0.233242186858243	0.229319582424926	0.232686019676145	0.32263614790938	0.690418321962941	0.302021764075164	0.659899883106296	0.487107130586282	0.187040108883395	NA	0.116931598477164	0.238220664619644	0.0760124798675382	0.319373223138402	0.0871404194342743	0.255766860065559	0.288049846406201	0.105765845905774	NA	0.326212138928563	0.455998961554842	0.602761990525075	0.198725456803521	0.0917943811340462	0.0998994667436076	0.0757163361094911	0.331735308804675	0.417900343674236	0.428234596156277	0.0762393078650757	0.359827097072025	0.124110809080291	0.114665828381336	0.130665287342345	0.284223677481296	0.269083862285531	0.186294109178563	0.417563317381988
cg17273919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17324339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17333139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17365377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17367457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17440987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17447300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17463277	0.246518852605689	0.296810975761694	0.296773866843015	0.473781713217412	0.266256131264487	0.400160299349562	0.475865132885735	0.419309537638427	0.716987792688626	0.382042429333148	0.339756514278866	0.589639189513741	0.384479704409367	0.391899864840471	0.749924768334936	0.479780019974152	0.695209471022406	0.554290967074739	0.256497701615114	0.404953352011964	0.260396704998875	0.308862476951713	0.145088530504557	0.4966675787928	0.158640210396543	0.3365609929298	0.450445497120707	0.211871594690087	0.407352413805398	0.416823752452145	0.643872651731808	0.60057479931933	0.647652450089256	0.198070279317463	0.216552231057099	0.136358318472913	0.523031520829253	0.546718955468955	0.5436232799088	0.516642466984562	0.40205434400246	0.145440595010727	0.239039345744622	0.435234935279111	0.73906709253303	0.361686688445844	0.180365385591855	0.57117708652916
cg17482273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17489282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17521526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17585181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17592693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17613911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17639413	0.905821289024682	0.903455078447265	0.511349024413755	0.936692149832964	0.232135975144174	0.916208390339867	0.907925411963911	0.649955241024085	0.715119072860779	0.72787375223384	0.723322048004856	0.617664206944446	0.54318363701176	0.885073202932503	0.769288718354863	0.797255225255511	0.917832134466297	0.873707514814974	0.904731491889631	0.861143663825575	0.295081959482124	0.547114795482584	0.541865110969223	0.619952782755996	0.921689508800893	0.885806171763387	0.895728177662729	0.269855632424212	0.419140769707124	0.715928930416825	0.827444812676889	0.787969430038544	0.893523416672926	0.884188451604198	0.308080240025187	0.535078593972784	0.834342424269558	0.816725649838379	0.544619766220877	0.856990065124584	0.695437457388732	0.926586465196272	0.862060218382355	0.449382622025661	0.765181161749898	0.418561954158039	0.221886367985964	0.863907720892845
cg17651095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17659797	0.886260811866854	0.921740448149957	0.893420284248214	0.936909825816844	0.910634065385829	0.883715921753579	0.917982071158125	0.916771878010492	0.897652415815648	0.814682431956627	0.808378950374699	0.877914921163661	0.943159372720008	0.892777377034438	0.929334319294302	0.877404771199532	0.851879113296526	0.923545608114166	0.920126909175934	0.896004558911932	0.913701245950182	0.92320826467327	0.927392194331451	0.927544271635938	0.839723694635333	0.91416349163982	0.915825855684942	0.893647401009646	0.938134250588017	0.855758097339923	0.927958553071558	0.932051783956958	0.934052521605286	0.941076782711454	0.930684398840048	0.915121006684025	0.930166853899797	0.907888514341673	0.905033633116704	0.936948151388954	0.945429027683083	0.910282653801891	0.896252613560527	0.932901121989512	0.494847112412445	0.894471229837887	0.918914260179884	0.930707490724252
cg17727418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17732646	0.931320674406811	0.943363015912204	0.951639591776491	0.93496110632046	0.94810645560597	0.945836812005538	0.945023981788413	0.941345341369324	0.95622168283471	0.912899306031341	0.925647637658995	0.957241645351407	0.773582353145121	0.945136296898058	0.954013852606914	0.946687534939138	0.936239603501933	0.812798072400192	0.943322748491052	0.948343290513833	0.95280499144011	0.933242667547318	0.949222755356961	0.933358365470693	0.944666433848045	0.801929856944244	0.942538542818529	0.947288453558379	0.92287204246354	0.950811635190161	0.960379527113892	0.944708283860172	0.960195140136638	0.954574901639222	0.93682985698278	0.96422397285762	0.938023701752328	0.948671497575937	0.952420799318593	0.945624657415245	0.943208950600223	0.917959883762114	0.949523400440184	0.949409891580784	0.930176200647584	0.948500933479963	0.967665278343755	0.939063868915861
cg17857642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17862146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17900273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17917920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17935214	0.559143397875961	0.579605988563181	0.627177244085766	0.5038908422938	0.292579546079626	0.744437913616903	0.762885789049104	0.658574674068813	0.70678236018127	0.739183350263742	0.570748701462135	0.442381780570599	0.746695652559361	0.786878980747396	0.624491796970854	0.71571220741527	0.82341463227755	0.663042504149195	0.716165271820636	0.640592045463658	0.314303278312161	0.517773801067742	0.615035957675054	0.798504531596347	0.759575291506917	0.757407507218674	0.803067940184879	0.574131456176252	0.612556470932683	0.691413184437296	0.69153938550253	0.680695914975418	0.613034750901037	0.507642808280936	0.393167950419191	0.873602147375779	0.531067235469256	0.832684367330781	0.522705340619643	0.739783378463227	0.80570753559144	0.255946951544173	0.602274843768193	0.531280365405855	0.416627760291162	0.426991137735951	0.216237568783632	0.703793583969465
cg17947225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17967453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18030084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18047609	0.591931023405321	0.286981933921554	0.362781008843668	0.190514579120275	0.261737006033102	0.758103842164535	0.769449128953273	0.769406725672355	0.927324480502487	0.927703103652574	0.453854922961866	0.503686673875398	0.439674410245632	0.742773068968651	0.910813940899696	0.882929122355087	0.86021529809724	0.718891437939406	0.253250026291988	0.653426975124116	0.195424650681045	0.371269484725025	0.573396006571376	0.709285687712364	0.176549976586645	0.462721912402575	0.538467794792694	0.164769956412132	0.742150536547337	0.554987750383701	0.907885846878169	0.870089592179572	0.928019552785562	0.170295140346194	0.235048216526671	0.580873793924135	0.52391432243846	0.771347810154237	0.610872079114618	0.11358883645752	0.800114374408735	0.66779223545807	0.171864998454043	0.540941433582333	0.700428018609871	0.46551566551546	0.156186006051684	0.730790966950519
cg18067665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18070057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18086868	0.55256065844745	0.168490931389986	0.160174387391791	0.105218008708503	0.539252517289256	0.202356553131379	0.54571156330445	0.472773654983408	0.606439772481005	0.261184498618169	0.823799191707073	0.740712797017831	0.300244174359812	0.561641279715294	0.415350953466613	0.636250338699069	0.401158212157573	0.605275891975824	0.825315304442693	0.272851037619515	0.623840019166226	0.190812487648072	0.0855299116103123	0.70966939203964	0.112130901009423	0.874318639608506	0.546637062918516	0.5255819702031	0.224641895610938	0.289664689488639	0.567071690070523	0.471876828836206	0.453761304093797	0.179379179827633	0.165089877619644	0.910547229259268	0.309502818869142	0.371065399880057	0.312224360938397	0.926778798014469	0.300251740545749	0.959462531957003	0.416722562909394	0.455453157254001	0.820405330794131	0.478522524951917	0.105173960014369	0.508616586662659
cg18105665	0.947442506628824	0.925185249185654	0.921600736733715	0.930603528170754	0.945625789862004	0.951280552873019	0.945159162854967	0.937727440982423	0.959167243542397	0.959898571494123	0.912175040972983	0.964115787017052	0.929560395206027	0.945066500089632	0.957582430883137	0.922701081714497	0.883739857410768	0.953161594919235	0.953874128281582	0.951933932487389	0.952308369887288	0.930350553608682	0.928519321497663	0.763004127591613	0.939910899041608	0.94548241271571	0.954540997037279	0.954223159583487	0.947321465763736	0.942916336258375	0.946285004750347	0.949651960778331	0.932040661264736	0.953935843694321	0.949627883340582	0.930831933004798	0.964686167615994	0.948363266838466	0.938023062263916	0.956813605741088	0.744332540006008	0.925661406545062	0.92460351820796	0.682289731982355	0.954761677772374	0.964915717459672	0.933586092574845	0.945624409043165
cg18140324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18143116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18183019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
