A_CpG_ID	TCGA-KO-8415-01A	TCGA-KM-8477-01A	TCGA-KL-8337-01A	TCGA-KN-8435-01A	TCGA-KN-8432-01A	TCGA-KL-8326-01A	TCGA-KO-8414-01A	TCGA-KN-8431-01A	TCGA-KO-8410-01A	TCGA-KO-8409-01A	TCGA-KN-8421-01A	TCGA-KO-8413-01A	TCGA-KM-8476-01A	TCGA-KL-8332-01A	TCGA-KL-8341-01A	TCGA-KO-8403-01A	TCGA-KL-8334-01A	TCGA-KL-8344-01A	TCGA-KN-8424-01A	TCGA-KN-8427-01A	TCGA-KO-8406-01A	TCGA-KL-8329-01A	TCGA-KN-8419-01A	TCGA-KO-8408-01A	TCGA-KN-8434-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KM-8441-01A	TCGA-KM-8639-01A	TCGA-KL-8336-01A	TCGA-KO-8416-01A	TCGA-KL-8327-01A	TCGA-KM-8443-01A	TCGA-KO-8407-01A	TCGA-KN-8423-01A	TCGA-KN-8429-01A	TCGA-KL-8343-01A	TCGA-KL-8331-01A	TCGA-KO-8404-01A	TCGA-KM-8438-01A	TCGA-KL-8345-01A	TCGA-KL-8340-01A	TCGA-KN-8428-01A	TCGA-KN-8422-01A	TCGA-KL-8338-01A	TCGA-KL-8325-01A	TCGA-KL-8323-01A	TCGA-KM-8440-01A	TCGA-KN-8426-01A	TCGA-KL-8335-01A	TCGA-KO-8405-01A	TCGA-KM-8439-01A	TCGA-KL-8346-01A	TCGA-KO-8411-01A	TCGA-KN-8425-01A	TCGA-KN-8418-01A	TCGA-KL-8324-01A	TCGA-KL-8330-01A	TCGA-KL-8342-01A	TCGA-KN-8433-01A	TCGA-KL-8339-01A	TCGA-KM-8442-01A	TCGA-KL-8328-01A	TCGA-KO-8417-01A	TCGA-KL-8333-01A	TCGA-KN-8430-01A
cg15703165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15708382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15718106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15733632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15771551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15814092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15820400	0.88317004108266	0.610235804615557	0.937705973541327	0.934524035280142	0.627670180500845	0.919786196813421	0.931689224343765	0.932473192267874	0.550840728787421	0.921754559777445	0.953440841935006	0.905879309377097	0.952938154663805	0.317169677648326	0.921510272372136	0.878876107776783	0.923431214763294	0.607373649742766	0.925461859710196	0.877966414215957	0.906968292213265	0.717387600083353	0.614763680721881	0.905184953434112	0.937169727236297	0.495488412094689	0.844355298354278	0.752325507231557	0.934181836131537	0.274710895815744	0.523075877651069	0.931913598609132	0.91382762915297	0.923989407554703	0.857359280333892	0.952950415006768	0.471204447322244	0.139449283522043	0.797803540312474	0.934365957622247	0.508246433681503	0.939668632425354	0.737231735996797	0.937664646527775	0.930287616573185	0.539829739368808	0.863271616579061	0.923756330548739	0.45040069821342	0.916056012972989	0.879581218319417	0.953694173401512	0.855394451305139	0.935236104551196	0.914044327575018	0.576275957278087	0.886692420843927	0.949250134732531	0.918397446144417	0.924248411357476	0.919246930304982	0.923134116349484	0.927423067783218	0.492054478933511	0.898990346816921	0.879006249906043
cg15843977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15847775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15874144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15886896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15939182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15990679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15996647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16016766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16047049	0.977205269339424	0.977224976284327	0.897500574533766	0.882928576764451	0.9800220884588	0.977385399723862	0.975199858201387	0.978221969974077	0.963247064401462	0.979914526234152	0.978954048690902	0.981921955879184	0.976024818656829	0.974494250149723	0.945889971082083	0.980997214366394	0.975648568122282	0.97759742962715	0.973340723835862	0.978079667331742	0.978246759155504	0.975543652328293	0.968063783425623	0.967122609002196	0.978049002543522	0.977812886072198	0.977993493967961	0.974988060889973	0.974222715503381	0.939945345688312	0.981944045522994	0.981749031562085	0.977274403721302	0.979035569020326	0.978004943189753	0.979358351708336	0.977549557369475	0.968342069572702	0.979751020036088	0.979225815527484	0.97896836739472	0.983452937276127	0.973715288564726	0.972048921204712	0.974806237050751	0.978812119299634	0.975194568981491	0.972488090269768	0.978509465157723	0.977322521376751	0.968811353398633	0.984051100913158	0.983468771594786	0.978804669923551	0.976856598458217	0.970529871678975	0.981910744583882	0.979641814668071	0.979822849162723	0.978017387245114	0.977452171952013	0.98215734025155	0.983206005547047	0.975788027060052	0.981323294825752	0.978551313165851
cg16067453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16098957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16103996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16105080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16134501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16248160	0.764844230008248	0.670628236355406	0.940287538681419	0.5017823928215	0.925803606242085	0.770139893150079	0.937670314075305	0.861212102264424	0.923578916800678	0.945986009023776	0.8454577867225	0.802953483854224	0.834530936787829	0.899300656416674	0.927734424650001	0.909772990502804	0.933147032542233	0.682316328234716	0.935450508016966	0.906148606434392	0.821074352032282	0.906468986755692	0.335412485782282	0.418963992153755	0.888068453651352	0.926702061914243	0.909282219541362	0.874999949432944	0.953188058466016	0.905448736505273	0.89286948087053	0.783355542051267	0.926252865410727	0.887209531539169	0.895982353031481	0.961655768697803	0.60344292740075	0.828839788137863	0.38255877499995	0.8925085796001	0.945197662122896	0.943363565398293	0.221410355852255	0.885568491137092	0.966483929890405	0.910598445401901	0.939011145012876	0.950563105611599	0.918652391491796	0.914841628466477	0.869968059257397	0.869625971189027	0.88156793555782	0.278987745587449	0.931810814287028	0.931368759856579	0.926452664166708	0.924564921506195	0.916561284491917	0.564175918942544	0.864089010576917	0.94171604367718	0.944213669468326	0.928024544328117	0.861981039171656	0.673383373716656
cg16287042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16297530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16315980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16320398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16333561	0.911749927101887	0.923201617516497	0.893409302978179	0.882527716853399	0.909760695786872	0.934873487917761	0.921976827926935	0.915857127773056	0.933646416131699	0.937071881863837	0.90629558216259	0.890787028044502	0.908979946919005	0.930310207325096	0.922363782048441	0.914909070429976	0.911608764175287	0.91402340395339	0.930875539477091	0.923556317678221	0.899955570991154	0.927924468476091	0.338517510273067	0.943002688396828	0.904995955200883	0.917868871313391	0.914495990852421	0.924991595900656	0.950639510830581	0.912963878715227	0.875014462777828	0.542345030182378	0.904875785210234	0.892792834065821	0.896075474452296	0.935345704450623	0.83161081238585	0.906446886851423	0.827721967437725	0.885205732763413	0.929564596598254	0.920876758194554	0.847651767564962	0.937934730701591	0.916928149527698	0.938897059872333	0.889813415362508	0.919406648507937	0.923616345367728	0.916036359448572	0.895287208338164	0.560526036065365	0.918227421643004	0.872178127903316	0.918852629599424	0.929786277650434	0.900446405704299	0.923204525826881	0.793861329147785	0.879160400857477	0.9195908109993	0.924839322345939	0.918467304506897	0.910889556160136	0.921928640523019	0.855675842022416
cg16356630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16359517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16362587	0.942956248973122	0.945691001895316	0.968758065717149	0.957597460130308	0.957937156902773	0.959234544149565	0.965384474552656	0.955196910377789	0.963213334863453	0.953253406613902	0.934699406784118	0.96178886009695	0.966151249000204	0.953698617474527	0.954307659029422	0.96432492372997	0.913660936066528	0.955976845744181	0.959294107309487	0.944931003548862	0.956546331592745	0.953663662145815	0.951755866624496	0.924220350916501	0.946963873733613	0.949913096811309	0.929348338480311	0.939416427669146	0.968183388492811	0.951340903307657	0.946054988601837	0.952544199321726	0.964553155645258	0.929442492730685	0.962538282482884	0.945713612217668	0.955271169563011	0.951033817996308	0.919552352954146	0.972821975983589	0.947614853048997	0.960498231001956	0.915981850276968	0.960329845742829	0.932520548211021	0.968304949000575	0.958560064114541	0.971978384240412	0.921560959946856	0.944832246921691	0.945929544080192	0.917099307815953	0.958995719974621	0.967550543770657	0.963783200130636	0.959625151880208	0.961726330147592	0.969989574732991	0.966081062916588	0.955604551614052	0.951855452428704	0.974512923076981	0.958896187434752	0.945069208549072	0.925771003809275	0.949828654778169
cg16376484	0.870575022888898	0.560754231576867	0.228804020529265	0.512743191238791	0.858189804638792	0.848857336143864	0.895480823712918	0.819515698018077	0.803955238934213	0.521897323942575	0.845508304769287	0.607043441041892	0.70457802967437	0.802084503209503	0.155326528368891	0.870692679258601	0.5051500561531	0.543334534205666	0.857558208641007	0.841714545290071	0.522326912762825	0.878920955978992	0.47985560797312	0.666278754041911	0.826525701973279	0.546496078735569	0.771605710413721	0.656730593252138	0.889229041355379	0.523831972560569	0.471514084694888	0.819458908511381	0.856780422128266	0.554307849668818	0.33368339966956	0.863726777195518	0.823266562484205	0.856045292551192	0.366231872973292	0.612065938441426	0.848190993934008	0.872173791564308	0.797530128872893	0.385262511144959	0.5306364228657	0.889207815758168	0.540797931820372	0.869691698059974	0.841806747707908	0.867776672629101	0.571025374345641	0.694425364774514	0.0974071090548794	0.842291927233084	0.368359183055005	0.865594191314737	0.594084303367753	0.510599055221898	0.833957989881125	0.417545286539458	0.679440076050471	0.883253774259231	0.863066629622978	0.859023615400663	0.766519272920441	0.53461343141292
cg16393125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16395183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16414691	0.922981806331557	0.840055015863061	0.627904068727564	0.928019402663967	0.912296312978145	0.846009668996148	0.929373434034972	0.647108803013241	0.892024629709394	0.906213260695902	0.90760937579135	0.939565468490303	0.917614174182755	0.90731153385062	0.927418132959194	0.915179203189723	0.904461538750536	0.817486369835636	0.849636886933405	0.529820879312152	0.933854272454248	0.93798211841485	0.565483912151977	0.904892015234798	0.932655571426428	0.173835422354296	0.882460773795233	0.924423015974558	0.893822247246281	0.76151449040123	0.94085119239767	0.943497153486204	0.937897706921974	0.626579582697346	0.904489057368334	0.943824291878382	0.921197084377892	0.631110329190839	0.811227360390773	0.303681975586214	0.937996924213927	0.657194608855651	0.731006343133917	0.602394685498957	0.956689771673776	0.944450167287675	0.909005805664998	0.927855727316576	0.903379411857693	0.55110535871805	0.905282693571367	0.829985811247523	0.758368028259671	0.917754549360364	0.910854383583864	0.810206179686008	0.928401663370909	0.921679571067605	0.887134610212636	0.915439407174147	0.568012843425626	0.945689020732329	0.915901611802963	0.936198061656712	0.897054655747424	0.737947264045968
cg16452272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16461335	0.750724287815538	0.722315890812928	0.782589693179136	0.763698986258248	0.748060572651238	0.722571165641435	0.779132633956173	0.743152141731624	0.747477580099582	0.763290604175665	0.776976133116131	0.73495872958553	0.768409091390692	0.714466944030123	0.767436894162259	0.543688841924977	0.751714018048135	0.647804107143052	0.771142732991424	0.650939030405783	0.733343922399849	0.744161727022617	0.61690573321825	0.696992683167086	0.746345187205829	0.75485905632254	0.699722094851679	0.71639582125107	0.798974952509802	0.752171815665933	0.7428993517744	0.738076212210333	0.760054420339113	0.746089541618751	0.752571847769746	0.769285559130167	0.705202439633355	0.7714184423266	0.701835029203409	0.725468070672555	0.707031981177271	0.71788530229145	0.650529226839778	0.759947982976737	0.787022887931524	0.783031841910259	0.794739037732703	0.755444882624386	0.737977499063331	0.744591043039917	0.70874746638151	0.740683623660716	0.7460067004976	0.753653894913429	0.737429859488997	0.763183369781078	0.75372718716162	0.784059441088268	0.752238725898531	0.7043669012547	0.751687701490207	0.774128221974716	0.771443698860047	0.760039567684186	0.645330926551991	0.726190863793309
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16543943	0.931965738222961	0.925530132027357	0.918766041549043	0.930369561407624	0.928237571375897	0.899418670335854	0.908497275385114	0.904934693789816	0.894246263515444	0.882686140625261	0.914591371737815	0.946432678878231	0.908623910412415	0.92113733957743	0.914025239843502	0.895777624090254	0.901896935107227	0.905744528576879	0.913037460166762	0.887028168103003	0.920882523064374	0.875387633113734	0.954635812255742	0.856148656352015	0.916302807864119	0.911759834080285	0.890391267932089	0.912901727110382	0.917045916314708	0.888421616836035	0.901421463939101	0.921602966214123	0.897448994685176	0.921371390891538	0.937654764064144	0.922487558523981	0.925141351832948	0.921720276313254	0.908957741569327	0.925849808754072	0.92622795719464	0.910594875653104	0.851135174990769	0.911360766395528	0.895601598149984	0.915712658661658	0.902063700081763	0.921873867882506	0.936779058317218	0.924581682375653	0.912803618132482	0.897218445962237	0.919265154069393	0.913268150851539	0.930292306832479	0.916012236837577	0.915346618882365	0.888436157214394	0.911670932659471	0.921399228985037	NA	0.920322519333516	0.924053816415461	0.899522469339385	0.894542260138349	0.930575773560485
cg16577356	0.432978815764785	0.77384432092098	0.831215977189756	0.121644689005646	0.804996899701453	0.864645239787662	0.229719763509586	0.759143854743313	0.561530548171854	0.808727946819708	0.924357934438153	0.483714490693205	0.801739180166788	0.721752869528151	0.0868525277268825	0.750582488412417	0.759112509970597	0.761858852442152	0.772368369455712	0.133856041869697	0.786643414039194	0.156143917505492	0.177977666924665	0.862021268274355	0.738330779272681	0.714756077459021	0.799584659172016	0.69087635844328	0.799731646957579	0.493165216727063	0.819526632036861	0.895411240263809	0.867651948135606	0.769008962657326	0.161469923902647	0.881047494625823	0.252641167337219	0.816121185757959	0.272830192359286	0.71657124524829	0.716415571141469	0.80796182312752	0.766364745773325	0.150389746566713	0.780286283600256	0.74613375947983	0.730936941021903	0.907576962079064	0.47626198980206	0.144140326377853	0.441833546687264	0.743773037588383	0.0795288778744007	0.882390721562099	0.792491560645833	0.0922584474176866	0.857936474799918	0.66947775300847	0.743057168588729	0.718248049643338	0.887814837461013	0.687863174648756	0.104566097814623	0.841926764059716	0.641389009143579	0.162281751444635
cg16578802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
