A_CpG_ID	TCGA-2J-AABR-01A	TCGA-FB-AAPS-01A	TCGA-IB-AAUO-01A	TCGA-IB-AAUN-01A	TCGA-RB-A7B8-01A	TCGA-IB-7885-01A	TCGA-IB-AAUW-01A	TCGA-IB-A5ST-01A	TCGA-IB-A7LX-01A	TCGA-FB-AAQ3-01A	TCGA-3A-A9IC-01A	TCGA-HZ-8001-01A	TCGA-HZ-8003-01A	TCGA-Z5-AAPL-01A	TCGA-HZ-7922-01A	TCGA-IB-7645-01A	TCGA-FB-AAPU-01A	TCGA-3A-A9I5-01A	TCGA-2J-AABF-01A	TCGA-RB-AA9M-01A	TCGA-FZ-5920-01A	TCGA-HZ-A8P0-01A	TCGA-2J-AABH-01A	TCGA-XD-AAUH-01A	TCGA-XN-A8T3-01A	TCGA-XD-AAUG-01A	TCGA-US-A77J-01A	TCGA-3A-A9IV-01A	TCGA-3A-A9IR-01A	TCGA-IB-AAUV-01A	TCGA-FB-AAPP-01A	TCGA-3A-A9IL-01A	TCGA-HZ-7918-01A	TCGA-HZ-7920-01A	TCGA-FB-A7DR-01A	TCGA-HV-A7OL-01A	TCGA-2J-AABO-01A	TCGA-XD-AAUI-01A	TCGA-IB-A5SS-01A	TCGA-FB-A545-01A	TCGA-2L-AAQA-01A	TCGA-2J-AABP-01A	TCGA-FZ-5926-01A	TCGA-3A-A9IO-01A	TCGA-2J-AABK-01A	TCGA-3A-A9IU-01A	TCGA-IB-7886-01A	TCGA-HV-AA8X-01A	TCGA-2J-AABA-01A	TCGA-IB-AAUQ-01A	TCGA-3A-A9IZ-01A	TCGA-XD-AAUL-01A	TCGA-2J-AABE-01A	TCGA-IB-7897-01A	TCGA-HZ-8636-01A	TCGA-IB-8127-01A	TCGA-2J-AABU-01A	TCGA-US-A774-01A	TCGA-IB-7652-01A	TCGA-3A-A9IH-01A	TCGA-2L-AAQL-01A	TCGA-IB-7644-01A	TCGA-HZ-8005-01A	TCGA-HZ-A4BH-01A	TCGA-2J-AAB8-01A	TCGA-Q3-AA2A-01A	TCGA-3A-A9I9-01A	TCGA-IB-A5SQ-01A	TCGA-IB-8126-01A	TCGA-HZ-A49G-01A	TCGA-F2-A44H-01A	TCGA-HZ-8002-01A	TCGA-US-A77E-01A	TCGA-IB-A6UF-01A	TCGA-IB-AAUS-01A	TCGA-2J-AAB1-01A	TCGA-F2-A8YN-01A	TCGA-FB-A4P6-01A	TCGA-FB-AAQ0-01A	TCGA-3E-AAAZ-01A	TCGA-HZ-A9TJ-06A	TCGA-HZ-A9TJ-01A	TCGA-3A-A9IX-01A	TCGA-2L-AAQI-01A	TCGA-3A-A9J0-01A	TCGA-FB-A4P5-01A	TCGA-IB-A5SO-01A	TCGA-IB-7649-01A	TCGA-IB-7646-01A	TCGA-US-A776-01A	TCGA-LB-A8F3-01A	TCGA-FB-AAQ1-01A	TCGA-HZ-8638-01A	TCGA-H8-A6C1-01A	TCGA-F2-7273-01A	TCGA-3A-A9IJ-01A	TCGA-FB-A78T-01A	TCGA-M8-A5N4-01A	TCGA-3A-A9IN-01A	TCGA-F2-6880-01A	TCGA-IB-7888-01A	TCGA-2J-AABI-01A	TCGA-IB-AAUP-01A	TCGA-HZ-A8P1-01A	TCGA-IB-7647-01A	TCGA-FB-AAPY-01A	TCGA-3A-A9I7-01A	TCGA-3A-A9IS-01A	TCGA-S4-A8RO-01A	TCGA-FZ-5919-01A	TCGA-FB-AAQ6-01A	TCGA-HZ-8519-01A	TCGA-IB-A7M4-01A	TCGA-2L-AAQE-01A	TCGA-IB-A6UG-01A	TCGA-2J-AABV-01A	TCGA-HV-A5A3-01A	TCGA-IB-7651-01A	TCGA-US-A77G-01A	TCGA-IB-7893-01A	TCGA-HV-AA8V-01A	TCGA-HZ-A49H-01A	TCGA-F2-A7TX-01A	TCGA-HZ-7926-01A	TCGA-F2-A44G-01A	TCGA-LB-A9Q5-01A	TCGA-IB-7889-01A	TCGA-2J-AAB4-01A	TCGA-HV-A5A6-01A	TCGA-YH-A8SY-01A	TCGA-LB-A7SX-01A	TCGA-HZ-A4BK-01A	TCGA-OE-A75W-01A	TCGA-HZ-A77P-01A	TCGA-HV-A7OP-01A	TCGA-IB-AAUR-01A	TCGA-H6-A45N-01A	TCGA-2J-AAB6-01A	TCGA-IB-AAUT-01A	TCGA-H6-8124-01A	TCGA-F2-6879-01A	TCGA-FZ-5923-01A	TCGA-2J-AAB9-01A	TCGA-3E-AAAY-01A	TCGA-HZ-8317-01A	TCGA-L1-A7W4-01A	TCGA-IB-A5SP-01A	TCGA-FZ-5922-01A	TCGA-IB-7891-01A	TCGA-YB-A89D-01A	TCGA-FB-AAPQ-01A	TCGA-HZ-7925-01A	TCGA-S4-A8RP-01A	TCGA-YY-A8LH-01A	TCGA-HZ-A77Q-01A	TCGA-FB-AAPZ-01A	TCGA-IB-7887-01A	TCGA-IB-7654-01A	TCGA-HZ-7923-01A	TCGA-HZ-7289-01A	TCGA-RL-AAAS-01A	TCGA-F2-7276-01A	TCGA-HZ-8637-01A	TCGA-HZ-7924-01A	TCGA-2L-AAQM-01A	TCGA-PZ-A5RE-01A	TCGA-IB-AAUM-01A	TCGA-US-A779-01A	TCGA-S4-A8RM-01A	TCGA-HV-A5A4-01A	TCGA-IB-AAUU-01A	TCGA-HZ-7919-01A	TCGA-3A-A9IB-01A	TCGA-XN-A8T5-01A	TCGA-HZ-8315-01A	TCGA-HV-A5A5-01A	TCGA-HZ-A49I-01A	TCGA-Q3-A5QY-01A	TCGA-2J-AABT-01A	TCGA-FB-A5VM-01A	TCGA-FZ-5924-01A	TCGA-IB-7890-01A	TCGA-2L-AAQJ-01A	TCGA-HZ-A77O-01A	TCGA-FB-AAQ2-01A
cg25265769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25348323	0.54397186482337	0.498094583517409	0.556529875153783	0.699269238698273	0.419893805477501	0.566850039387998	0.547881127947127	0.606438630626642	0.581230840467489	0.370440676487899	0.385834080749083	0.57579240857669	0.529736186626831	0.666441068615708	0.616849648866844	0.582989153686418	0.570604308116287	0.609837837201306	0.540164633050666	0.53749082800133	0.446610255443372	0.407068322905546	0.361464831614343	0.615752517969145	0.458308862495818	0.527479196074839	0.619389344047014	0.391440280697888	0.574831902190009	0.497207498927394	0.316365108206571	0.378532281607414	0.540247145972923	0.570017665879683	0.632876321106905	0.4774552890044	0.535478505022933	0.480504681626471	0.40749303996389	0.541415900630619	0.319792724346082	0.371120705909798	0.464881469807388	0.673085594091247	0.542680618034972	0.501730487194312	0.320388903159562	0.405537673756059	0.508639852520563	0.40303111416928	0.491264560523911	0.475525989230201	0.405747999804408	0.536539631391574	0.467319638863297	0.384574397050645	0.349901208833983	0.541278850814577	0.668950270198179	0.364604952905548	0.535453879044675	0.515448550926914	0.367536081869804	0.466853956517232	0.508426413788622	0.483972737318532	0.476899589315775	0.503152084986528	0.581384232565041	0.473963545066629	0.467270236772126	0.578193383218509	0.463888773688152	0.536731716530474	0.58149860725828	0.418059883156455	0.493992148752097	0.57467805782121	0.470511032077747	0.420473179780323	0.432401910595192	0.373090252224821	0.559640747570776	0.509248159432455	0.465290821529833	0.546833294021944	0.539268651839157	0.481636739891796	0.389123650551155	0.326977212407349	0.420402892285991	0.696191883230236	0.594984064627138	0.468073936142027	0.548857808239059	0.760390972186198	0.523342373259277	0.469821239431484	0.300153407863536	0.497721660588174	0.554030903181963	0.510957510348681	0.594681324164718	0.478266674737156	0.538780616993535	0.509378811597872	0.489551331093198	0.572202613526961	0.339699838243939	0.532529023224525	0.680558122682072	0.504566363607686	0.399902558251096	0.330300101846125	0.501363545079746	0.549535383191375	0.353024465648355	0.438919941692614	0.606764397430514	0.418549185627754	0.544138862417056	0.526537011377209	0.506459656113584	0.548126308222472	0.514156108033602	0.530665376741033	0.547613383396781	0.641324811257041	0.329008736328223	0.441982466895593	0.333684012256553	0.476015724071455	0.414545550621523	0.533620381286074	0.429268688687789	0.700896095181794	0.529766138258201	0.42839333675806	0.550680935154709	0.31833181097118	0.502938455945519	0.490866766721091	0.529398023514518	0.513834088431764	0.481278422974176	0.581230733244203	0.443892429832105	0.553942612446238	0.583367668278951	0.607640817243175	0.513426959529558	0.509014370892112	0.503645297493826	0.309172935618809	0.451916596146629	0.721856780370428	0.439975518776428	0.500638952832321	0.546461771846423	0.401433842303934	0.616176488021324	0.527242142409919	0.557560715203608	0.54485199371375	0.20010991690292	0.369274177014622	0.496999446312989	0.369273593934333	0.567559577039827	0.554105377869648	0.391399223252237	0.436291515515189	0.406617863424761	0.623160991390213	0.445739599314529	0.535614050013307	0.496020552908851	0.656872305795955	0.46208384273789	0.555337552586341	0.512883064557824	0.445802048409742	0.412200667728011	0.425520345344367	0.427692398984558
cg25426892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25456633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25504143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25540004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25543190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25550564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25590811	0.833145113398227	0.803426870896095	0.85395775367429	0.471846866643303	0.665133798669959	0.864928156445404	0.783538410381814	0.85537082084887	0.650912332451553	0.64189771606619	0.795750109997081	0.8358250057221	0.820730002816527	0.868494988999088	0.676060200553815	0.85162387443706	0.703009591620332	0.678122492897689	0.865376135639679	0.788358086255163	0.735894986111244	0.746855839442289	0.641941099610448	0.843345281302905	0.686427172118372	0.854389377655093	0.857177989612359	0.946165252153064	0.554783287152877	0.872053787010886	0.141279444755895	0.75750867408627	0.761412229728481	0.877081110296093	0.744462060073151	0.847706505275164	0.597009260011221	0.802624233950372	0.841176401835743	0.920032796511086	0.901868796358237	0.795242987460559	0.776644112433246	0.94672823609874	0.852792513056008	0.724238964165072	0.729754630840858	0.771502121192717	0.721526057981843	0.775290241218215	0.607579924393441	0.726706010924354	0.806265624094837	0.79846191544908	0.698034210784064	0.891917448225793	0.695401125032144	0.817316682835257	0.793295889659939	0.801565891752311	0.652329799773524	0.650056819146014	0.68073172357938	0.728823308391202	0.786084923083195	0.735809417461717	0.624927508163246	0.857059358725113	0.849441955117056	0.844314798093444	0.753857974705964	0.835630089313609	0.725913303789611	0.787759589693642	0.842262628934111	0.616974452219035	0.73519651946251	0.868867004411302	0.593923467351406	0.683684949316175	0.693573688547707	0.900454969458126	0.836005632077078	0.773888746832292	0.773592162376988	0.836266832227443	0.829784752672639	0.674338583023569	0.675644968818954	0.207734675291417	0.649145245267529	0.870689767798489	0.670242430774056	0.671175510631979	0.868336947028109	0.933553218929366	0.557106230837467	0.667682464941698	0.623405096427765	0.815675320382991	0.777872602691245	0.869155220711922	0.841298091405826	0.87052245971058	0.854965611427334	0.696706810368649	0.734784606664405	0.179204699180654	0.930645970438819	0.83605628080696	0.544480943955525	0.824290810664887	0.778032882987102	0.715767612794996	0.858565935342107	0.721651287264828	0.933719258703088	0.763089938879668	0.537934253920564	0.917403042810099	0.830706138968788	0.906239551181618	0.805035470090472	0.81238889675068	0.762763416855923	0.840075382563905	0.860879951696402	0.769911523609487	0.46892401715673	0.766695554758826	0.444864454935294	0.651864587680679	0.616743747582665	0.714508000996458	0.825110486448255	0.894606557729984	0.898709114130056	0.514236587751922	0.864882436890177	0.678245127561889	0.519166770350182	0.713439784108844	0.769731151647721	0.86334043900994	0.632016333171649	0.60085970214358	0.326024684719218	0.669164215674915	0.821939757922536	0.679438546008566	0.862020810734733	0.75140501369436	0.553869752762631	0.466551183172486	0.707821789566061	0.429903344938375	0.822574942329936	0.711400583656168	0.854115488820538	0.397718392031896	0.806382470593624	0.894471351061957	0.777324298884887	0.716786890191281	0.116846790129386	0.727600599772373	0.824760955567827	0.668422618901003	0.906711176043076	0.464244266855093	0.666612915532207	0.748111793174717	0.750064292964323	0.861898477994514	0.869382208894874	0.777299510535884	0.91928874983962	0.910919611930537	0.820480758405215	0.715284036110385	0.910857828072923	0.870628788563051	0.521167065082051	0.826091111105479	0.884189458437396
cg25598062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25605360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25609183	0.872337169404071	0.866417658155702	0.909330885183437	0.927268866682058	0.912390132772815	0.856208953369738	0.878728704464107	0.837897535318062	0.932953573918488	0.906086873942657	0.873202379031404	0.843311436093235	0.857181700715171	0.849425367948308	0.879319873695271	0.842032558441243	0.916073897353205	0.869573215424835	0.875674913085572	0.886249834462923	0.950636923619129	0.884819589324413	0.935786259794538	0.848298030721724	0.869694540457171	0.885920612262544	0.897243664643155	0.530791877888014	0.636214788510105	0.82960324232175	0.83154577603041	0.339753916566146	0.833390376604178	0.813598412922627	0.897070914019911	0.863605682214471	0.909187367336838	0.876598889391266	0.912931302218917	0.950105170995197	0.776410447898707	0.527307957955299	0.922528203650121	0.616230140419246	0.893749288651519	0.920992047749025	0.865537572650262	0.928230268426766	0.849412697773478	0.867096633764381	0.92636510711922	0.790409442262544	0.875317377304734	0.861947113971937	0.874934368388482	0.897536842366466	0.863398592813067	0.871031731024853	0.895926324670522	0.895057439853478	0.902204610278021	0.936861437263582	0.88260773468739	0.901841353870406	0.892090456974209	0.950841165140998	0.82440711035732	0.850220132546776	0.87175129898879	0.936824863856247	0.921264341195315	0.851062139407341	0.910402429417899	0.972942983416287	0.855631925425008	0.911150503203132	0.680714638047335	0.901517766569515	0.915765673162953	0.905566432389595	0.906900771825491	0.944301115597105	0.88343837960367	0.888225009526762	0.883747959400572	0.823865804435632	0.895520943966552	0.920581465257253	0.941296303692919	0.565337608712401	0.930920022470962	0.911115957522829	0.871059874207855	0.884397497008098	0.870145274123454	0.484236835169783	0.971338133691979	0.838119434078651	0.477161530010104	0.939892782417906	0.854696770550851	0.964651672492369	0.867195802306565	0.946751444160472	0.852755501669828	0.838755056100722	0.874744804131457	0.393342672425991	0.950565231924632	0.856828626945375	0.94172405450802	0.790288528661532	0.909242313655079	0.850894654959694	0.922272117495513	0.954287854963916	0.962904392541403	0.820165866604816	0.802957172680693	0.862177481640618	0.88647975936688	0.923162103968506	0.832574177445931	0.92825331205573	0.885234837137097	0.928266180137308	0.896100132884578	0.93139490570592	0.794645842805618	0.874701968425226	0.727980430974768	0.95804116004308	0.908025798496327	0.913378038803031	0.948131459310802	0.845735329616382	0.859552829884284	0.814682884139421	0.868854677301719	0.941817332247716	0.927670424491482	0.934122992045075	0.874474593137293	0.88413775532483	0.865458612262625	0.924326466185723	0.838219909820129	0.915121070275119	0.867376255736403	0.814833311324351	0.928744883023914	0.885060184615657	0.902999662254838	0.925009361496157	0.81103529325703	0.953332098159076	0.930407323540059	0.914142081935469	0.841682083318805	0.82215310379594	0.893932009195444	0.882874954674754	0.84382924665768	0.893012113149281	0.273815039970486	0.853047771372315	0.898811333623099	0.899873617115619	0.930607338852235	0.93097595813395	0.944668856359616	0.919289229165166	0.907761522740834	0.833871186836752	0.910010605692524	0.924815515573481	0.947220519399619	0.898937156255454	0.931881258174076	0.809801286269554	0.951508608632898	0.884207622429897	0.897652692948049	0.90918944088451	0.917709156586548
cg25616771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25626264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
