A_CpG_ID	TCGA-VR-AA4D-01A	TCGA-LN-A5U5-01A	TCGA-LN-A49Y-01A	TCGA-LN-A5U6-01A	TCGA-R6-A6DN-01B	TCGA-Z6-AAPN-01A	TCGA-IG-A6QS-01A	TCGA-L5-A88Y-01A	TCGA-L5-A4OF-01A	TCGA-IG-A3YC-01A	TCGA-R6-A6Y2-01B	TCGA-L5-A8NJ-01A	TCGA-LN-A5U7-01A	TCGA-VR-A8ER-01A	TCGA-JY-A93C-01A	TCGA-IG-A4QS-01A	TCGA-VR-AA7D-01A	TCGA-LN-A49W-01A	TCGA-VR-A8EO-01A	TCGA-LN-A7HZ-01A	TCGA-2H-A9GR-01A	TCGA-2H-A9GK-01A	TCGA-L5-A8NM-01A	TCGA-XP-A8T7-01A	TCGA-IG-A5B8-01A	TCGA-L5-A8NG-01A	TCGA-L5-A4OX-01A	TCGA-IG-A3YA-01A	TCGA-JY-A93D-01A	TCGA-LN-A7HW-01A	TCGA-M9-A5M8-01A	TCGA-LN-A9FP-01A	TCGA-LN-A49O-01A	TCGA-JY-A93E-01A	TCGA-LN-A4A8-01A	TCGA-R6-A6DQ-01B	TCGA-L5-A88W-01A	TCGA-L5-A4OW-01A	TCGA-JY-A6FE-01A	TCGA-JY-A6FB-01A	TCGA-L5-A8NF-01A	TCGA-L5-A4OI-01A	TCGA-Z6-A8JD-01A	TCGA-VR-AA7B-01A	TCGA-R6-A6L6-01B	TCGA-L5-A43H-01A	TCGA-2H-A9GN-01A	TCGA-L5-A4OE-01A	TCGA-L5-A4OM-01A	TCGA-LN-A49V-01A	TCGA-VR-A8EX-01A	TCGA-L5-A43I-01A	TCGA-JY-A939-01A	TCGA-L5-A88S-01A	TCGA-JY-A6FA-01A	TCGA-LN-A4A3-01A	TCGA-VR-A8Q7-01A	TCGA-L5-A4OH-01A	TCGA-VR-A8EQ-01A	TCGA-2H-A9GH-01A	TCGA-L5-A4OQ-01A	TCGA-L5-A8NH-01A	TCGA-2H-A9GM-01A	TCGA-L5-A43E-01A	TCGA-2H-A9GG-01A	TCGA-R6-A6XQ-01B	TCGA-LN-A7HX-01A	TCGA-L5-A8NE-01A	TCGA-IG-A97I-01A	TCGA-R6-A6KZ-01A	TCGA-RE-A7BO-01A	TCGA-LN-A49U-01A	TCGA-IG-A50L-01A	TCGA-L5-A4OT-01A	TCGA-IG-A3YB-01A	TCGA-LN-A49X-01A	TCGA-JY-A6FH-01A	TCGA-VR-A8EU-01A	TCGA-VR-A8EY-01A	TCGA-LN-A49P-01A	TCGA-X8-AAAR-01A	TCGA-L5-A8NV-01A	TCGA-LN-A4A9-01A	TCGA-VR-A8ET-01A	TCGA-V5-A7RB-01A	TCGA-L5-A8NU-01A	TCGA-LN-A9FR-01A	TCGA-L5-A8NR-01A	TCGA-L7-A6VZ-01A	TCGA-IG-A7DP-01A	TCGA-V5-A7RE-01A	TCGA-LN-A4A2-01A	TCGA-2H-A9GF-01A	TCGA-L5-A8NQ-01A	TCGA-L5-A43M-01A	TCGA-IG-A4QT-01A	TCGA-LN-A49L-01A	TCGA-V5-AASV-01A	TCGA-V5-AASX-01A	TCGA-R6-A8W5-01B	TCGA-LN-A4A6-01A	TCGA-S8-A6BV-01A	TCGA-2H-A9GL-01A	TCGA-JY-A6FD-01A	TCGA-IG-A5S3-01A	TCGA-LN-A9FQ-01A	TCGA-L5-A4OR-01A	TCGA-Z6-A8JE-01A	TCGA-Z6-A9VB-01A	TCGA-L5-A43J-01A	TCGA-JY-A6FG-01A	TCGA-LN-A49R-01A	TCGA-IG-A625-01A	TCGA-IG-A97H-01A	TCGA-IG-A4P3-01A	TCGA-S8-A6BW-01A	TCGA-VR-A8EW-01A	TCGA-XP-A8T8-01A	TCGA-IG-A3I8-01A	TCGA-V5-A7RC-06A	TCGA-L5-A4OP-01A	TCGA-JY-A938-01A	TCGA-VR-AA7I-01A	TCGA-L5-A43C-01A	TCGA-L5-A4OU-01A	TCGA-LN-A4MR-01A	TCGA-L5-A4ON-01A	TCGA-LN-A9FO-01A	TCGA-2H-A9GI-01A	TCGA-L5-A8NW-01A	TCGA-L5-A4OS-01A	TCGA-VR-A8EP-01A	TCGA-ZR-A9CJ-01B	TCGA-VR-AA4G-01A	TCGA-L5-A4OG-01A	TCGA-2H-A9GJ-01A	TCGA-KH-A6WC-01A	TCGA-2H-A9GQ-01A	TCGA-L5-A891-01A	TCGA-XP-A8T6-01A	TCGA-L5-A893-01A	TCGA-LN-A4MQ-01A	TCGA-LN-A8I0-01A	TCGA-IC-A6RF-01A	TCGA-IG-A51D-01A	TCGA-L5-A88T-01A	TCGA-LN-A8I1-01A	TCGA-L5-A8NI-01A	TCGA-Q9-A6FU-01A	TCGA-L5-A8NN-01A	TCGA-IG-A3QL-01A	TCGA-Q9-A6FW-01A	TCGA-LN-A49K-01A	TCGA-LN-A7HV-01A	TCGA-L5-A8NS-01A	TCGA-LN-A4A1-01A	TCGA-R6-A6XG-01B	TCGA-LN-A4A5-01A	TCGA-L5-A8NK-01A	TCGA-IG-A3Y9-01A	TCGA-L5-A4OO-01A	TCGA-L5-A88Z-01A	TCGA-R6-A8WG-01A	TCGA-IC-A6RE-01A	TCGA-L7-A56G-01A	TCGA-L5-A8NT-01A	TCGA-R6-A6Y0-01B	TCGA-LN-A7HY-01A	TCGA-JY-A6F8-01A	TCGA-R6-A8WC-01A	TCGA-L5-A8NL-01A	TCGA-V5-A7RC-01B	TCGA-V5-AASW-01A	TCGA-IG-A8O2-01A	TCGA-JY-A93F-01A	TCGA-LN-A49N-01A	TCGA-LN-A8HZ-01A	TCGA-LN-A49M-01A	TCGA-L5-A88V-01A	TCGA-L5-A4OJ-01A	TCGA-2H-A9GO-01A	TCGA-R6-A6L4-01A	TCGA-R6-A8W8-01B	TCGA-VR-A8EZ-01A	TCGA-LN-A49S-01A	TCGA-LN-A4A4-01A
cg18623351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18625258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18631513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18637291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18690712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18738114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18771118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18793886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18802268	0.852573984139411	0.841060198024429	0.828390005376677	0.815673796557346	0.765672907864935	0.902259390012487	0.810507364818245	0.720445398663483	0.864511668801075	0.815632363851141	0.66355555289566	0.850506903732378	0.885649467440735	0.857891499816752	0.845193937141244	0.761440806073356	0.889155394112908	0.736175514229824	0.594606065117051	0.897186986520239	0.813855349936869	0.849516951285793	0.862076504165418	0.889672603141727	0.852327776064024	0.775934620628087	0.717329879256655	0.905480354117243	0.89747653646486	0.869952049263916	0.797663121472419	0.866376889536034	0.916374161544954	0.84365674265437	0.891542619628073	0.919393888964074	0.774789388709695	0.821832399502908	0.866349313053296	0.888016881225732	0.82159257734484	0.862538799080953	0.86825402861912	0.856609379163691	0.759974904425241	0.906896250559229	0.828338209405535	0.784944965356575	0.871106422425041	0.93700776026574	0.863575683680485	0.918723106943568	0.840174852657102	0.84904138174726	0.804381319572971	0.814277729029003	0.792424029160556	0.603875623446948	0.695344188548456	0.597288389338419	0.835427358866576	0.675680148930333	0.537621661006502	0.882419969452298	0.901090518120629	0.741707933036868	0.873408414019234	0.783113852623463	0.881579731907816	0.917706711913019	0.666111209663251	0.884925390768627	0.870394000587627	0.833802266791064	0.889887888610721	0.790043748205639	0.879612685567539	0.860746319114753	0.901489670100009	0.898484859929434	0.867339765744269	0.843336062693746	0.829725186971417	0.845010938649141	0.823304859612026	0.861545224476853	0.872027453039839	0.637511168842539	0.867169144093737	0.781480484635979	0.862086160027954	0.727877907510331	0.413012957438804	0.868561046400567	0.892606106088772	0.811897328353927	0.896600518467001	0.816375908596914	0.817989436816103	0.806792268113122	0.529638591834737	0.883595961579774	0.529105765957911	0.828016946160157	0.85121905301572	0.869088765123793	0.868225109008295	0.825230290326171	0.824010470627845	0.918330742969871	0.888448490321792	0.885834409959636	0.938256974563727	0.874897316041358	0.834664143903652	0.942835849282383	0.890220200942749	0.838825335980743	0.835370440663313	0.865083344383393	0.855630184680695	0.800023561520217	0.857688510835941	0.771744573737936	0.822039159933521	0.868569323978216	0.879815162242239	0.735548014723768	0.889334008412999	0.87383223440247	0.741178484382389	0.900548578503877	0.891623615786842	0.800989591461904	0.791019920606755	0.778188336986491	0.857040767631845	0.745963709172203	0.518613642272409	0.86691790907236	0.832338980765892	0.856496565338624	0.881360439264349	0.743847658776022	0.858289503561173	0.873775496957053	0.8798506829599	0.883209879675922	0.932151086564403	0.833642583456007	0.924826041866379	0.951121107674226	0.895934976730126	0.80780982035585	0.828734801862292	0.840403690204699	0.87305316062587	0.808550637464111	0.875496984147533	0.921087407724664	0.798835988989443	0.837074774480366	0.34887138521248	0.788935844798806	0.870477823622892	0.525086532208012	0.889582005505713	0.835419757479073	0.946725988936443	0.833457990344036	0.747917996541085	0.89288291566797	0.805134168653743	0.834194917318452	0.441384168961572	0.890203912930585	0.866639665557043	0.785976517942793	0.829882542498889	0.879358062786853	0.758100196844918	0.942856839603866	0.844421221260437	0.804194796835844	0.801143363019931	0.870452362614745
cg18817246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18824501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18879198	0.232213859266308	0.68072921839621	0.663894628922284	0.684103982906103	0.26201142204765	0.697669319959602	0.758787221272455	0.611819981936408	0.479716146635638	0.708575452301118	0.386395044879289	0.262890121659324	0.53242106379323	0.668652955831518	0.56765977976865	0.247865976642699	0.473992431235485	0.392433175160967	0.845534345567197	0.666211663762468	0.469821121036314	0.568708590732528	0.37789373976721	0.625607292429417	0.775814003363919	0.410596512868276	0.346014698758228	0.519908474823035	0.443436923588412	0.77234340559527	0.378794699154414	0.756489206384342	0.719777542646027	0.405871822452715	0.750304605654492	0.480370551996762	0.68858235088436	0.583442062249274	0.807174977808535	0.636697114776866	0.533534089001233	0.229181089507438	0.645471934929352	0.760590111099079	0.526098984564448	0.681880377194008	0.324714199324046	0.45575227660757	0.652259944954788	0.864083896347311	0.599945414626436	0.691496150283727	0.601650518233571	0.680990662566823	0.632201981326886	0.525806208321927	0.399369432795463	0.320230571708932	0.479824538634131	0.693024109447642	0.740835496954002	0.380317333910574	0.318794012060088	0.309430751951506	0.597817589308782	0.218595184914892	0.337209357420146	0.631125475594569	0.812000427574379	0.679583909094598	0.392558484895843	0.52173072262011	0.768647372476343	0.43070969290058	0.790420749342629	0.613532706587896	0.660570485683156	0.497040666246525	0.449689124200813	0.719308718258642	0.343036812859226	0.620251005074762	0.479635748267451	0.597436093934664	0.674035270356897	0.666012035983893	0.39169433714512	0.345220893666284	0.696706238783332	0.548229234161498	0.217386268613978	0.545517432961859	0.283742723614814	0.747804834686988	0.760919161170413	0.628702295062194	0.541154378839409	0.269268919269614	0.388735861374557	0.463191742923259	0.385218188422881	0.501428762593054	0.726864740366425	0.629859265749222	0.78209271006888	0.852063761364692	0.278528608659391	0.460931808471662	0.623384399789696	0.841649126404651	0.395874419175006	0.686444247552102	0.819774363225639	0.796329822821542	0.594976093122439	0.647576112891242	0.541626598772638	0.748064680376006	0.55564720331251	0.761863126809812	0.341316577363357	0.598490110383052	0.722404415268862	0.661314947734209	0.7149134413252	0.582669760305856	0.45948144924996	0.474359865257224	0.502230209454214	0.334498247032607	0.596131811370115	0.429197777073612	0.650409409970322	0.611907556859219	0.360543241890345	0.469847436302406	0.713561869423588	0.394054509072679	0.549859749748177	0.429737218343437	0.565096498879871	0.746895880530324	0.612216914714604	0.359068012111314	0.671945120924669	0.726660631097595	0.779634300705322	0.435044930761239	0.739313977617867	0.64514615727071	0.859229744992758	0.659288011443484	0.495415068102312	0.699195467354114	0.614002981603665	0.730533000111834	0.812968100950669	0.58903400601456	0.697326040947565	0.755688179732725	0.68677146409128	0.688768043641276	0.321340432268139	0.40112244624367	0.801378654289543	0.381369699670162	0.650249152113641	0.437774794787554	0.834467731047199	0.143863160374304	0.534860795847626	0.764252747295676	0.264390302834445	0.406866839516474	0.31761321487534	0.657394180291979	0.740559426940098	0.370390893298817	0.617599006642921	0.308225650972177	0.448171263728088	0.381135522715617	0.748447471807672	0.787706317045493	0.583026465630977	0.387417367513252
cg18917270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18918365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18920490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg19007523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
