A_CpG_ID	TCGA-06-6390-01A	TCGA-06-5411-01A	TCGA-14-0862-01B	TCGA-28-5208-01A	TCGA-06-5418-01A	TCGA-06-0650-01A	TCGA-12-5299-01A	TCGA-19-5951-01A	TCGA-28-2510-01A	TCGA-74-6573-01A	TCGA-76-4926-01B	TCGA-76-6663-01A	TCGA-76-6664-01A	TCGA-19-0957-02A	TCGA-41-6646-01A	TCGA-06-A7TK-01A	TCGA-19-5959-01A	TCGA-06-5859-01A	TCGA-76-6660-01A	TCGA-74-6578-01A	TCGA-RR-A6KC-01A	TCGA-28-5219-01A	TCGA-26-A7UX-01B	TCGA-26-5135-01A	TCGA-06-5417-01A	TCGA-06-5415-01A	TCGA-28-5213-01A	TCGA-06-5414-01A	TCGA-06-0190-02A	TCGA-19-5958-01A	TCGA-19-5956-01A	TCGA-28-6450-01A	TCGA-76-4935-01A	TCGA-06-5410-01A	TCGA-06-5413-01A	TCGA-06-6699-01A	TCGA-81-5910-01A	TCGA-14-1043-01B	TCGA-19-5955-01A	TCGA-06-6391-01A	TCGA-06-0125-02A	TCGA-OX-A56R-01A	TCGA-14-1034-02B	TCGA-06-0171-02A	TCGA-06-6695-01A	TCGA-06-0210-02A	TCGA-28-5204-01A	TCGA-19-1389-02A	TCGA-19-1389-01A	TCGA-06-0211-02A	TCGA-26-6174-01A	TCGA-06-0221-01A	TCGA-76-6286-01A	TCGA-06-A7TL-01A	TCGA-06-6701-01A	TCGA-32-1979-01A	TCGA-06-0210-01A	TCGA-06-6700-01A	TCGA-15-1444-01A	TCGA-26-6173-01A	TCGA-4W-AA9T-01A	TCGA-19-A6J5-01A	TCGA-RR-A6KA-01A	TCGA-06-0171-01A	TCGA-06-0221-02A	TCGA-81-5911-01A	TCGA-12-5301-01A	TCGA-28-5209-01A	TCGA-19-5954-01A	TCGA-76-6661-01B	TCGA-26-5134-01A	TCGA-74-6584-01A	TCGA-74-6581-01A	TCGA-06-0125-01A	TCGA-06-0211-01A	TCGA-26-1442-01A	TCGA-06-1804-01A	TCGA-RR-A6KB-01A	TCGA-76-4925-01A	TCGA-19-5953-01B	TCGA-19-5947-01A	TCGA-26-5132-01A	TCGA-19-4065-02A	TCGA-26-5133-01A	TCGA-14-1402-01A	TCGA-76-4929-01A	TCGA-06-6698-01A	TCGA-14-1450-01B	TCGA-76-6657-01A	TCGA-76-6192-01A	TCGA-74-6575-01A	TCGA-76-6280-01A	TCGA-14-0740-01B	TCGA-76-4931-01A	TCGA-76-6656-01A	TCGA-06-0190-01A	TCGA-4W-AA9S-01A	TCGA-14-1395-01B	TCGA-06-6388-01A	TCGA-06-A5U1-01A	TCGA-06-A6S0-01A	TCGA-06-6694-01A	TCGA-76-6662-01A	TCGA-19-4065-01A	TCGA-76-6193-01A	TCGA-19-A6J4-01A	TCGA-41-5651-01A	TCGA-06-6697-01A	TCGA-12-5295-01A	TCGA-06-6693-01A	TCGA-28-5207-01A	TCGA-19-5952-01A	TCGA-06-A6S1-01A	TCGA-06-5416-01A	TCGA-26-5136-01B	TCGA-06-A5U0-01A	TCGA-28-5220-01A	TCGA-76-6191-01A	TCGA-19-5960-01A	TCGA-14-0781-01B	TCGA-74-6577-01A	TCGA-76-4927-01A	TCGA-76-6285-01A	TCGA-19-0957-01C	TCGA-06-1806-01A	TCGA-28-5216-01A	TCGA-28-2501-01A	TCGA-76-6282-01A	TCGA-28-5215-01A	TCGA-14-0736-01A	TCGA-14-0736-02A	TCGA-28-5211-01C	TCGA-76-4932-01A	TCGA-06-5412-01A	TCGA-19-5950-01A	TCGA-19-A60I-01A	TCGA-06-5408-01A	TCGA-28-5218-01A	TCGA-32-1980-01A	TCGA-87-5896-01A	TCGA-76-6283-01A	TCGA-28-5214-01A	TCGA-06-5858-01A	TCGA-76-4934-01A	TCGA-26-5139-01A	TCGA-06-6389-01A	TCGA-32-5222-01A	TCGA-76-4928-01B	TCGA-06-5856-01A	TCGA-4W-AA9R-01A	TCGA-06-0152-01A	TCGA-06-0152-02A	TCGA-14-1402-02A
cg24967487	0.212436637606888	0.317993674251001	0.443536434213908	0.22103670033894	0.17048410184691	0.31068664160759	0.123006319322705	0.1327093068002	0.280015791973258	0.177643069959441	0.131058747368205	0.25437514995748	0.398989307920683	0.24508833547317	0.26523273937917	0.182298997052689	0.108211146258747	0.213145980357238	0.231143978727373	0.237419920699592	0.548843788719177	0.130262822785715	0.0991551372950708	0.165695680924722	0.243076705049443	0.553478458301529	0.292956520364496	0.434441877086031	0.239887285617083	0.142399190359498	0.700153181257881	0.494307421772758	0.137989838783933	0.414502449078299	0.15329639730174	0.141357951225509	0.154852291790102	0.243308724503544	0.320026532574232	0.310650305556445	0.233503015371317	0.0655825332260809	0.261062248307257	0.353334492894049	0.528385433456127	0.272808746233328	0.145857399824474	0.295817724338136	0.383339636593332	0.251664397010805	0.302986176146911	0.440380693310573	0.130679374605173	0.863770141966948	0.205372126638465	0.224397837776731	0.239902630193061	0.215733274997915	0.442229081027959	0.262699591741203	0.370590276419702	0.906856475449349	0.594582159343497	0.220319349874821	0.523768547567987	0.515747144253434	0.105187398716366	0.574218996577993	0.153141862297166	0.199636266419651	0.406213429470821	0.196172095112202	0.416391385140706	0.253290472045268	0.291682268419076	0.608930448194468	0.244877505478223	0.174002582878273	0.473771127079282	0.252817361838249	0.323073712597652	0.18843823639994	0.233734324290261	0.783193131536563	0.197017175913917	0.452115232118688	0.207298487371103	0.229958478121715	0.249319940471584	0.455226806002722	0.267509475404713	0.482904223483591	0.135647990245205	0.105481520777756	0.194447042919043	0.21849580400467	0.25057206617248	0.106959944671386	0.204167046348031	0.354046986664814	0.394451333030711	0.312925283606962	0.314854771907265	0.23314828615835	0.243562973694425	0.440907113212051	0.633869695856752	0.33694598723019	0.286390288637696	0.163710949122416	0.168827347374984	0.212369215706771	0.279202982646724	0.166437757291751	0.152467013411753	0.147309772743064	0.136541158323373	0.125604359489532	0.562260568285055	0.609303703408833	0.279067440642558	0.471365625993151	0.168895505964618	0.25392024226072	0.266608489887563	0.290633042865724	0.252033770917648	0.25194844752055	0.264576427983962	0.233737402014068	0.274489715665846	0.307885888890067	0.182704753759703	0.360609615165198	0.131285675595011	0.483241284825948	0.192386441331428	0.376140890871456	0.243056702578932	0.140862391263824	0.741228454112079	0.147164265340003	0.250961657198535	0.392509546237906	0.162477542088406	0.782264155119186	0.352115728979842	0.473664030970226	0.460629830384375	0.54205145268737	0.237444419536264	0.214718967872085	0.238293232287406
cg25036886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25039837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25045882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25047058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25083596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25192591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25208892	0.91961006179833	0.907975614030952	0.909794511853801	0.915645565154818	0.91670515808595	0.904652897345653	0.952212757784448	0.95815635308203	0.934384136952433	0.915921532647263	0.943416218425297	0.893876470636438	0.909721368507122	0.906067531112267	0.921633779947936	0.924883712168706	0.926789267768942	0.87684945390407	0.889518558119172	0.818549261506034	0.909692188565859	0.927751562154009	0.91955322810751	0.933607074645916	0.912453272371823	0.948612765101055	0.938319070170928	0.922531834246588	0.899671879979637	0.919564346942648	0.909557375964834	0.91741202350512	0.900493199645199	0.907978902137873	0.881851459069188	0.916691312101041	0.913037014865612	0.895724186421371	0.926947263633463	0.933007845633006	0.919871878124512	0.919225942927774	0.912867952696469	0.893175697060594	0.903211099896724	0.805310614918666	0.92226925186532	0.880843930604566	0.9024926463036	0.909500246418692	0.905564132280817	0.914889887896786	0.878880962848223	0.948581249537582	0.922809391562663	0.962280394898469	0.838280770864556	0.860983175902595	0.945185741218758	0.907051595755306	0.9445988053184	0.949354619196344	0.958278341513366	0.887176376306513	0.902340059447772	0.918641854151169	0.923759485435343	0.943761628031399	0.927514679550363	0.944120744943749	0.882473603814215	0.833691439295407	0.923703193658799	0.903395967173761	0.91512795081903	0.907189947283371	0.847075636795404	0.923713920411553	0.901032186029253	0.909537179443646	0.919241880798745	0.844973026466328	0.89800362089792	0.93251849163025	0.906506184374783	0.842152582725957	0.910293953570505	0.926060834383352	0.920624806431576	0.921755787327727	0.944043708834654	0.928864832638266	0.700137094314202	0.941538757789657	0.91982210532263	0.893673888734459	0.943570974263513	0.867322682651222	0.886629219894113	0.868990324035106	0.912318611053163	0.895715856559311	0.906340042948357	0.903057711578225	0.826445950881362	0.922653310949616	0.90825965997391	0.901073797558863	0.917238833506783	0.870819106050431	0.905728166325013	0.936028209605322	0.940175848951227	0.535237369487875	0.92630881178317	0.90342410320079	0.87917184241643	0.893772637558099	0.926100234658952	0.928630695994847	0.901902515872645	0.954413572902211	0.795455444894906	0.902505686361038	0.922608382752413	0.832008874871435	0.947966123405821	0.916085660940673	0.906313529062486	0.883013331575993	0.926938744410485	0.866873342150578	0.942048431230203	0.934040903327237	0.943497471818223	0.93288583490014	0.903830905108391	0.895356047106444	0.925869087599294	0.882630059719614	0.867403756558446	0.939824361925261	0.932536126033434	0.939640963715371	0.925851978059487	0.95659176239846	0.906141664788788	0.952787482066545	0.899661253232347	0.942006642716546	0.896584869212683	0.8989075287191	0.909268742631977
cg25209294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25217895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25245569	0.975336025915503	0.967791554364656	0.953884812356243	0.962369614224263	0.963235271819216	0.952926617273933	0.968089703014977	0.976906236413408	0.933712242760699	0.970550867757769	0.973968191945308	0.95651753581088	0.968573949974721	0.87364972177312	0.973217402899773	0.96683105520873	0.982611148273041	0.963883820510348	0.92563046884223	0.957596224577602	0.958348509748295	0.961332721757339	0.963993504072988	0.918526715398066	0.966262340969137	0.965703116290774	0.964515220216019	0.962977318648392	0.961999549451789	0.965738568952043	0.978853989963132	0.975497931243657	0.954079603286748	0.964359737296013	0.9716991363488	0.949453942716439	0.977886337959066	0.96124527345509	0.973639457565203	0.932086925903084	0.953773898861371	0.960790566645043	0.960059538366478	0.958894348577303	0.963900389492258	0.737884753869204	0.976440464498759	0.867015863222991	0.889765199781917	0.952443816424698	0.952678893211168	0.980460777542996	0.942781889588492	0.974583152621171	0.981870985161609	0.975430726992305	0.935611345723562	0.974471198593479	0.962144379913962	0.976644549364988	0.975123258781883	0.963795632887733	0.965885039403193	0.96153737141725	0.955730872856434	0.972590978852516	0.962136850579161	0.969735740255269	0.973601508026806	0.972126220020635	0.817295163153473	0.925508709300727	0.982195964265993	0.950644570164063	0.96909806044933	0.977435880254553	0.96081404568138	0.946780940244552	0.972755026921726	0.958514335734189	0.976076557644719	0.961244861236671	0.964193496180081	0.955402865445768	0.977510243874851	0.783003642401668	0.953150053542015	0.966943165828416	0.963807504522738	0.970508140798812	0.958854534715653	0.956442491777437	0.83841725992231	0.969366816165252	0.974981699767494	0.971972153295207	0.982517517432784	0.939061049893316	0.932200170842336	0.882070531432631	0.955210482865255	0.934643017277915	0.979373289693753	0.950938556563165	0.895623030566641	0.9702047260164	0.979194372833106	0.859194136999728	0.954197367527899	0.908109821178763	0.975068360679408	0.975900496802391	0.963830323811302	0.966388900966743	0.952004673482031	0.966552244013853	0.943490895878433	0.96949245005454	0.966252399906081	0.971115930993181	0.971096918447844	0.969851188903398	0.874776722299955	0.940114028508171	0.974165890071436	0.9373656619511	0.959330441292805	0.9794922283989	0.7644290625584	0.954207042562069	0.888959134834622	0.944091237773357	0.968015075508192	0.970718112307799	0.982712310437889	0.969723854539839	0.967198490962499	0.97056460704101	0.968272538518075	0.984268207128375	0.980316754075335	0.960620939801403	0.978349024141386	0.933743063772744	0.972433955739234	0.974197155246901	0.963172597666503	0.967354421647576	0.962335265883233	0.964747381743791	0.982210393682795	0.962625340489782	0.956646153594103
cg25265769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25348323	0.49012035439337	0.284038585666298	0.326713501951744	0.211920105143913	0.400380962177656	0.520145939892991	0.500981899080392	0.232478833054792	0.35165165911008	0.236306969211674	0.3466244694488	0.682266474696749	0.331662413716766	0.308730752797053	0.491127560467992	0.354531811042021	0.329440956864017	0.385410616411537	0.235180524315309	0.317409061965019	0.324246416337766	0.277415529768615	0.138747433862059	0.309564036889969	0.493100059155224	0.26092054475885	0.403072979230991	0.351224975446386	0.472857927560213	0.406372195406499	0.139148733125909	0.497805220182775	0.222342952749099	0.577866192143451	0.488181385283793	0.298434324419206	0.255595391403728	0.624559836188648	0.457072550024863	0.319411737372533	0.344747637701562	0.197147312700379	0.694172251244004	0.556568946672827	0.443291453690436	0.329698570045328	0.704396170559766	0.502641996167368	0.480322755945101	0.463174532030269	0.316182256614385	0.276807690336372	0.234654224475529	0.504945340234942	0.236813156940385	0.436148599608913	0.289778927747895	0.459459441415532	0.562448445799018	0.364924520648998	0.582789855907954	0.456360166216884	0.343291804744571	0.348107294959928	0.226131007802211	0.5676809050199	0.455056050326883	0.624105968371695	0.251446670661291	0.336899312383746	0.176419041249075	0.289999581606477	0.305108751856444	0.337368598943323	0.412799372829537	0.5241477969419	0.356780012346874	0.253421111509834	0.334500543864748	0.393156177717376	0.425024795131268	0.330622642918003	0.447603853075137	0.179324851247654	0.432723321315215	0.143017968593256	0.405225715035302	0.557261972102943	0.48809332690573	0.391127631904082	0.460709966754539	0.333223332933626	0.154247646775482	0.447246846767353	0.27263486504803	0.441026763243944	0.268879619715792	0.177668918821897	0.302411494966044	0.277786757033944	0.169470952484312	0.301910723514882	0.446456228396595	0.384010273390543	0.348136313686025	0.616805825535613	0.548206747004027	0.648598782430643	0.38627921291201	0.236633923706689	0.225817552421116	0.408859634672589	0.324871639401453	0.153943053436958	0.316014936709892	0.396822246078855	0.196941804758949	0.217201202594518	0.154763045298899	0.516944840540637	0.355059720934896	0.444728750680107	0.198763050785186	0.257120809357603	0.406353294530893	0.200521317171585	0.322212190513913	0.415114227286163	0.238374203404889	0.336961157027766	0.406321420172953	0.407870726166319	0.51804767937778	0.51131104435548	0.401811301207108	0.383341735879022	0.449508923311342	0.366691315098363	0.506090652008118	0.399688019694224	0.537831973763627	0.522515348231413	0.429418404255645	0.219179862873118	0.467760970671878	0.510095911248593	0.324008541616978	0.598528936258146	0.375802084615084	0.235006830663557	0.388030366933577	0.490962978479925	0.2883463336606
cg25426892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25456633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25504143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25540004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25543190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25550564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
