A_CpG_ID	TCGA-QR-A707-01A	TCGA-WB-A820-01A	TCGA-QR-A70X-01A	TCGA-WB-A817-01A	TCGA-RW-A680-01A	TCGA-QT-A5XM-01A	TCGA-QR-A6H2-01A	TCGA-SR-A6MP-01A	TCGA-RW-A684-01A	TCGA-WB-A81J-01A	TCGA-WB-A80N-01A	TCGA-QR-A6GO-01A	TCGA-QT-A5XJ-01A	TCGA-S7-A7WU-01A	TCGA-SR-A6MV-01A	TCGA-WB-A81G-01A	TCGA-WB-A81N-01A	TCGA-WB-A80V-01A	TCGA-QR-A70J-01A	TCGA-QR-A6H0-01A	TCGA-RW-A68F-01A	TCGA-WB-A81H-01A	TCGA-QR-A70R-01A	TCGA-SA-A6C2-01A	TCGA-TT-A6YN-01A	TCGA-S7-A7WP-01A	TCGA-W2-A7HD-01A	TCGA-QT-A69Q-01A	TCGA-QT-A5XN-01A	TCGA-QR-A703-01A	TCGA-QR-A70D-01A	TCGA-WB-A816-01A	TCGA-QR-A70G-01B	TCGA-WB-A81E-01A	TCGA-WB-A81Q-01A	TCGA-S7-A7WT-01A	TCGA-QR-A6GZ-05A	TCGA-QR-A706-01A	TCGA-QR-A70K-01A	TCGA-QR-A700-01A	TCGA-WB-A81I-01A	TCGA-QR-A705-01A	TCGA-QR-A6H3-01A	TCGA-RW-A681-01A	TCGA-SR-A6MY-01A	TCGA-QR-A6H6-01A	TCGA-SP-A6QI-01A	TCGA-RM-A68W-01A	TCGA-S7-A7X1-01A	TCGA-QT-A5XO-01A	TCGA-WB-A80K-01A	TCGA-WB-A81R-01A	TCGA-SR-A6N0-01A	TCGA-PR-A5PG-01A	TCGA-TT-A6YP-01A	TCGA-SQ-A6I4-01A	TCGA-QR-A70A-01A	TCGA-QT-A7U0-01A	TCGA-QR-A6GY-01A	TCGA-P8-A5KC-01A	TCGA-WB-A815-01A	TCGA-SP-A6QC-01A	TCGA-QR-A7IP-01A	TCGA-QR-A70W-01A	TCGA-RW-A686-01A	TCGA-QT-A5XP-01A	TCGA-QR-A708-01A	TCGA-SP-A6QK-01A	TCGA-QR-A6GW-01A	TCGA-S7-A7WM-01A	TCGA-XG-A823-01A	TCGA-RW-A688-01A	TCGA-QR-A70V-01A	TCGA-WB-A81F-01A	TCGA-QR-A70Q-01A	TCGA-SR-A6MT-01A	TCGA-WB-A81S-01A	TCGA-S7-A7WQ-01A	TCGA-RX-A8JQ-01A	TCGA-W2-A7HF-01A	TCGA-QR-A6GU-01A	TCGA-QR-A702-01A	TCGA-RW-A67Y-01A	TCGA-QR-A6GR-01A	TCGA-WB-A81D-01A	TCGA-WB-A81K-01A	TCGA-QR-A70E-01A	TCGA-RW-A7CZ-01A	TCGA-W2-A7HC-01A	TCGA-QR-A7IN-01A	TCGA-WB-A818-01A	TCGA-QR-A6H4-01A	TCGA-S7-A7WL-01A	TCGA-RW-A685-01A	TCGA-P7-A5NY-05A	TCGA-SR-A6MX-01A	TCGA-TT-A6YO-01A	TCGA-WB-A81V-01A	TCGA-RW-A68G-01A	TCGA-RW-A68C-01A	TCGA-WB-A80Q-01A	TCGA-SR-A6MR-01A	TCGA-QR-A70N-01A	TCGA-P8-A6RX-01A	TCGA-QT-A5XL-01A	TCGA-QT-A5XK-01A	TCGA-WB-A822-01A	TCGA-RW-A686-06A	TCGA-QR-A6H1-01A	TCGA-WB-A80Y-01A	TCGA-RT-A6YA-01A	TCGA-S7-A7WX-01A	TCGA-W2-A7H7-01A	TCGA-QR-A70P-01A	TCGA-RW-A7D0-01A	TCGA-SR-A6MQ-01A	TCGA-SP-A6QF-01A	TCGA-S7-A7X2-01A	TCGA-QR-A6GX-01A	TCGA-S7-A7X0-01A	TCGA-WB-A821-01A	TCGA-S7-A7WW-01A	TCGA-SQ-A6I6-01A	TCGA-QR-A70C-01A	TCGA-PR-A5PF-01A	TCGA-SR-A6MZ-01A	TCGA-QR-A70U-01A	TCGA-WB-A81M-01A	TCGA-SP-A6QJ-01A	TCGA-WB-A81W-01A	TCGA-TT-A6YJ-01A	TCGA-QR-A70O-01A	TCGA-RW-A68B-01A	TCGA-RM-A68T-01A	TCGA-QR-A6GT-01A	TCGA-WB-A80M-01A	TCGA-QR-A70H-01A	TCGA-S7-A7WR-01A	TCGA-W2-A7HH-01A	TCGA-RT-A6Y9-01A	TCGA-S7-A7WN-01A	TCGA-WB-A80L-01A	TCGA-SR-A6MU-01A	TCGA-RW-A67W-01A	TCGA-P8-A5KD-01A	TCGA-P8-A6RY-01A	TCGA-S7-A7WV-01A	TCGA-S7-A7WO-01A	TCGA-WB-A81A-01A	TCGA-P7-A5NY-01A	TCGA-QR-A70M-01A	TCGA-W2-A7HB-01A	TCGA-SR-A6MX-06A	TCGA-RW-A8AZ-01A	TCGA-WB-A80P-01A	TCGA-SR-A6MX-05A	TCGA-RW-A68D-01A	TCGA-WB-A80O-01A	TCGA-SP-A6QH-01A	TCGA-QR-A6GS-01A	TCGA-SR-A6MS-01A	TCGA-WB-A81T-01A	TCGA-QR-A70I-01A	TCGA-W2-A7UY-01A	TCGA-QR-A6H5-01A	TCGA-RW-A67X-01A	TCGA-WB-A814-01A	TCGA-QR-A6ZZ-01A	TCGA-SP-A6QG-01A	TCGA-QR-A6GZ-01A	TCGA-P7-A5NX-01A	TCGA-W2-A7HE-01A	TCGA-QR-A70T-01A	TCGA-RT-A6YC-01A	TCGA-W2-A7H5-01B	TCGA-RW-A67V-01A	TCGA-PR-A5PH-01A	TCGA-WB-A81P-01A	TCGA-SP-A6QD-01A	TCGA-WB-A819-01A	TCGA-RW-A68A-01A	TCGA-RW-A689-01A	TCGA-TT-A6YK-01A	TCGA-W2-A7HA-01B
cg26558363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26564072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26572710	0.904832349089913	0.893478585998056	0.887298106673441	0.89853809942172	0.902586780759334	0.875269293745648	0.876771260902746	0.856918482188149	0.911279331862366	0.854715630623262	0.916237122212063	0.911386799712501	0.936985549704442	0.847303681429196	0.863183553789622	0.899962147638298	0.912840728709986	0.864282096037874	0.893228022245408	0.893154091217217	0.904138553368895	0.885454143152369	0.849773869495744	0.897006493451448	0.900126687021135	0.86823181577037	0.894631457753867	0.881114610188772	0.931923769095308	0.928776909855506	0.91361612989087	0.874649284891241	0.807006036190356	0.844658578380606	0.906228914113678	0.831220378543897	0.929418866349892	0.917132135607473	NA	0.822791889488318	0.877791960651285	0.855099023451113	0.850841085994674	NA	0.899537704872455	0.937062808682279	0.896402922740943	0.822828067451394	0.905156234772554	0.88139528588326	0.88010921307742	0.8351254562383	0.889513221154831	0.910742900613415	0.921225382654448	0.896605660587494	0.886933006046876	0.91002827660832	0.81495380281249	0.906519496268662	0.905364406961859	0.899817456991035	0.89990169221209	0.935235391573075	0.91176473028279	0.833403499209122	0.926701125887357	0.867487103515258	0.907877853056719	0.835297428262786	0.882012749352345	0.722482520594635	0.920910400252387	0.848342168220749	0.837568723269806	0.927854482615031	0.90966188606879	0.873890881020654	0.886088526529484	NA	0.897876812868898	0.908618967576175	0.891755619047817	0.787560705945898	0.861771379963784	0.899075048512502	0.912246840294942	0.895833391158722	0.822329990643325	0.80244783467033	0.879870457089928	0.839321855420538	0.891963072041625	0.888651639448889	0.876410862600614	0.935668804494275	0.903242284633393	0.81249343721861	0.908333726261842	0.910456208241396	0.832464243840617	0.904515887302336	0.913760382720718	0.922724658269519	0.906731088784127	0.886099541174444	0.883219613006851	0.87372677852252	NA	0.870261067724813	0.844548715111917	0.863936969797777	0.911254907721319	0.914201539915107	0.902413093571868	0.850602394795611	0.891389552610398	0.835986994201204	0.921726572357852	0.911539717684295	0.901022981144548	0.915280935307851	0.892420589703503	0.87874640331101	0.865819819227883	0.894077833801574	0.900206543016229	0.830854855815579	0.827450035457387	0.845667023271813	0.879857135040234	0.931778290772067	0.885731238205275	0.864880284724921	0.897506491294839	0.88704275324971	0.858871032407305	0.907690395371503	0.811902758310442	0.884444455998278	0.874873237760795	0.89309580570497	0.904989677862686	0.91883034958764	0.912000270537611	0.90704171751137	0.897103184358535	0.89893537233958	0.883960492934595	0.897525098565166	0.871296516519376	NA	0.934548970039556	NA	0.889101203848016	0.927854235645304	0.90194341946469	0.902331148407763	0.920685978661475	0.864311254639674	0.88779026973017	0.894409343933938	0.913663593112152	0.874189248513572	0.884840423744449	0.901726161432122	0.907818300628133	0.913463009963847	0.884004492668106	0.900016044084594	0.898709214458899	0.894042189792936	0.80581689851747	0.829219182217568	0.882732612650156	0.838139536360976	0.899416987902326	0.868377978180378	0.910474437708683	0.912896531827391	0.901599638127498	0.920171744309889	0.893819927739433	0.884914595598145
cg26585590	0.938066943703651	0.918038664250195	0.940711000949314	0.937544993348775	0.941780278194645	0.948047402410079	0.904360694968876	0.900287738779803	0.933870256626368	0.927495202436317	0.915022613119273	0.952326237106251	0.940532330665816	0.921189775454114	0.902376779747477	0.917307202704943	0.937037638601381	0.947784349904654	0.93850107222121	0.926197618929593	0.947021447451244	0.939025039127779	0.941294168248962	0.946998170974618	0.934372284238054	0.940124875518894	0.951399036345998	0.798536474216941	0.958477105029526	0.933724148370858	0.916875652477124	0.937966473466122	0.936779223205475	0.946618064394016	0.933627090227924	0.952737768325898	0.921818139599352	0.935639935038849	0.903671740529801	0.947509058174605	0.891320496267077	0.942092871173503	0.951799987897315	0.9429235546698	0.739078678362476	0.928932129548505	0.94158252481085	0.945957118740019	0.925630168185996	0.93375577400916	0.91086946080662	0.910926413361816	0.924141460970706	0.940647739347975	0.945685061259731	0.930590289378196	0.940762434845103	0.94538365659819	0.933712648694448	0.955369575889425	0.933758155449326	0.919837567251345	0.943622094107489	0.946838666786155	0.941657620988086	0.9429354670244	0.929876306510451	0.916109395516665	0.941419094637444	0.916634135580497	0.941098309215763	0.940733098491473	0.937915013000787	0.94350938468374	0.937037630084169	0.924671578774634	0.944336876230697	0.947307585821633	0.906986628862795	0.946339680595644	0.937274589378744	0.944503238362419	0.931262186547754	0.930787748298733	0.925196218046491	0.896433640641678	0.940224368369567	0.946015376661233	0.93412237771092	0.93155921049099	0.916514810808033	0.953107545162365	0.891922565990558	0.933993436556463	0.959327908378656	0.927933123444773	0.907153545330376	0.924986419700642	0.942540506739108	0.936083423914135	0.925706329539105	0.90928431431178	0.946708302283601	0.929932810415125	0.936579730987792	0.949913622135053	0.924124846893258	0.941456606119137	0.938012558586259	0.923962919405508	0.938693520404354	0.925539126422489	0.930071234831246	0.954091347600954	0.935792878834698	0.943198828564929	0.927752174448329	0.92902039333531	0.943798000618766	0.922810592758691	0.928054117200909	0.93932801926977	0.90864034393657	0.927664960234268	0.94934214515887	0.928086605351212	0.912268729397381	0.916296167807027	0.889320852240001	0.927656635644769	0.922630270431967	0.945238056691434	0.948313490129916	0.927665880654903	0.908495660872453	0.93036403318633	0.936431732927406	0.944153288538928	0.87837055816283	0.937414234149866	0.919911382325756	0.923597377576431	0.826527364348043	0.930198564115823	0.751416681045129	0.93568930544822	0.908720968206885	0.943744924642304	0.931054925563482	0.949687648083324	0.949742987596155	0.902839991564298	0.90052953575085	0.904090511576067	0.928788816596042	0.914352215831602	0.946462535947527	0.938615653578323	0.857213370730524	0.929965287860837	0.892892945915745	0.939411464776154	0.935187974120132	0.947407667688292	0.927540992470829	0.918300895322363	0.926497498861681	0.942996277338695	0.869173218054262	0.949851922644054	0.944528467613394	0.948040217566336	0.950535071099552	0.915773822460536	0.848661399454504	0.940312177730247	0.924538008011269	0.935713721541038	0.914009006847936	0.947876196856535	0.932726573353269	0.941744344196687	0.901086072347166	0.911402561174731
cg26592560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26612736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26620682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26663742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26664737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26667585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26707887	0.727629427346466	0.53379019560351	0.584122436400262	0.447281043982721	0.883554334549594	0.465951970593255	0.55281750517751	0.644777685967996	0.454169032061401	0.614332982019671	0.358720900312209	0.517873264070285	0.896025210943042	0.754214444563367	0.55933067294187	0.856259956223634	0.664619042054845	0.587457121150153	0.841590359710343	0.779777798557008	0.824148533150004	0.421349292938752	0.422823352327668	0.610836685142871	0.303766277393624	0.912954139020221	0.262648309803688	0.359799159769173	0.540669031800029	0.862108905592273	0.904568157266513	0.386018073181964	0.514208350243051	0.602314708216236	0.721742363370974	0.521466687839283	0.652004303178207	0.611587427668921	0.446952847581697	0.405742114028885	0.404907679347166	0.912360292275534	0.647099768205812	0.208267730219222	NA	0.859295945607199	0.290233306024611	0.374255345520732	0.731960917481355	0.220781133163388	0.795873888002885	0.218172913254855	0.51938773103754	0.292790172440225	0.729259634971076	0.814525887090419	0.641586315682439	0.695617892521667	0.243671416193715	0.646696535717254	0.480415510683406	0.534391347843669	0.928196915392862	0.132979645481502	0.603702448105917	0.384333901773826	0.901309246802711	0.682007624125406	0.236709621030481	0.363224104845739	0.719219880582395	0.164772393372306	0.663389580135426	0.73274845740192	0.831862361841683	0.803776601683502	0.38059424215243	0.632390089644029	0.408397160381511	0.479920737610956	0.903912527225724	0.915710951081867	0.228392329033645	0.488792534574132	0.556754476860286	0.61297591183236	0.648641430158471	0.922958518398857	0.358274853995505	0.659463703011528	0.62125480713294	0.693896752419472	0.680493553069905	0.497734020652271	0.73392209482608	0.544442049136479	0.68858342893725	0.405370989191427	0.478057289692468	0.711935999428239	0.482900072258833	0.750995541603482	0.552301021981606	0.913598322176763	0.780700466107431	0.320029140761336	0.900391717242055	0.578084429783862	0.6550869243666	NA	0.175012052885741	0.53469872391204	0.869985874423381	0.915975797857278	0.666177747950515	NA	0.435929570389539	0.574107006446445	0.71646591205394	0.829709977392422	0.744248782336875	0.353200986887353	0.596880667646298	0.615807719906405	0.259197121679221	0.693462385239715	0.349354017093303	0.253321816698769	0.297425133842541	0.329594504958984	0.74741162778204	0.673358371167292	0.24889478077797	0.572535913673418	0.772555952020881	0.528872188470982	0.21310629405421	0.851624958727401	0.855493638786765	0.90863200265333	0.681695706627444	0.440531625989934	0.546439367137663	0.586935398252515	0.664557658053152	0.422169260960588	0.809648552048411	0.637498447636795	0.936917470205142	0.430072284908384	0.279540377769987	0.439587662483536	0.44367033458941	0.227715066434615	0.772591954159477	0.580264193107785	0.905676914437183	0.451517999727243	0.900295571829671	0.506860705775058	0.282437718371005	0.603267557267429	0.807729472697955	0.641305979571505	0.627826589790916	0.725797962977132	0.861639260076654	0.884762451026055	0.936415802277112	0.861677230340488	0.94132200396321	0.493641610635878	0.619530792110797	0.351972603868826	0.2284437900836	0.158647914230378	0.578128841691986	0.824622799444096	0.912631599351441	0.590919883267673	0.851558253506494	0.252739690721636	0.81923487620082	0.524863135014103
cg26758386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26763368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
