A_CpG_ID	TCGA-N5-A4RV-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4WA-01A	TCGA-N5-A4RO-01A	TCGA-ND-A4WF-01A	TCGA-N6-A4VD-01A	TCGA-N8-A4PQ-01A	TCGA-N5-A4RN-01A	TCGA-N7-A59B-01A	TCGA-N5-A4RU-01A	TCGA-N7-A4Y5-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RJ-01A	TCGA-N9-A4Q3-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PI-01A	TCGA-QN-A5NN-01A	TCGA-N8-A4PM-01A	TCGA-NA-A4R1-01A	TCGA-N6-A4VG-01A	TCGA-NF-A5CP-01A	TCGA-N8-A4PP-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RT-01A	TCGA-QM-A5NM-01A	TCGA-NA-A4QW-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WC-01A	TCGA-N9-A4Q7-01A	TCGA-N8-A56S-01A	TCGA-NG-A4VU-01A	TCGA-N5-A59F-01A	TCGA-N9-A4Q8-01A	TCGA-N5-A4R8-01A	TCGA-N7-A4Y8-01A	TCGA-N5-A59E-01A	TCGA-NF-A4WU-01A	TCGA-N9-A4Q1-01A	TCGA-N5-A4RD-01A	TCGA-NF-A4X2-01A	TCGA-N8-A4PO-01A	TCGA-N5-A4RA-01A	TCGA-N6-A4VE-01A	TCGA-NF-A4WX-01A	TCGA-N9-A4PZ-01A	TCGA-NA-A4QX-01A	TCGA-NG-A4VW-01A	TCGA-N6-A4VF-01A	TCGA-N8-A4PL-01A	TCGA-N6-A4V9-01A	TCGA-NA-A4R0-01A	TCGA-N7-A4Y0-01A	TCGA-NA-A4QV-01A	TCGA-N6-A4VC-01A	TCGA-NA-A4QY-01A	TCGA-N9-A4Q4-01A
cg11796578	0.754495385739252	0.942853443843334	0.942178697607907	0.897834206060358	0.914591158602435	0.896794540133908	0.919241139148482	0.224806737535601	0.938791698336845	0.921797681732084	0.901304791074309	0.934538258212894	0.937113344403463	0.76469387541499	0.920890556860498	0.930802745954915	0.828694934329625	0.90140778650284	0.804860007931834	0.919103130292427	0.909497910193208	0.92303995564907	0.905598217784293	0.876277918745075	0.880534682746059	NA	0.921710208608938	0.907707402400547	0.897079640871872	0.906971659102227	0.925704198853076	0.916422495347439	0.673349918796648	0.93541905991349	0.903517658814051	0.929970945725376	0.909852664949322	0.903529211485563	0.875744947723067	0.5574032241418	NA	0.883003296710827	0.917957037902153	0.922463506687957	0.946489731415145	0.910249823693843	0.872361848183325	0.915823866116207	0.881837079379758	0.934051428463315	0.912912452832989	0.907830812923661	0.914519754223481	0.91823223857051	0.909791919209746	0.942304006208198	0.855692855299917
cg11806813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11816434	0.684054077763472	0.787385735052269	0.873078499210133	0.811639818489949	0.855488479034374	0.70135090732019	0.801681140529527	0.429153716137395	0.858162812578439	0.810304325150161	0.871526445275641	0.905640628433543	0.634694418514701	0.893043966416713	0.790164236405323	0.521551517378379	0.728032974898991	0.673308856400727	0.848072430975962	0.89322398211217	0.509963707302393	0.692113320254659	0.747456165750966	0.715689605168934	0.799033991705531	0.572578990905357	0.470183597195479	0.850758292035631	0.832478197821731	0.563707214816398	0.809118030515854	0.665358458853851	0.642266476525518	0.868245742025895	0.748920471574468	0.739567298571315	0.794289683079215	0.932005757774462	0.292564919694782	0.663526781964882	0.527423202612436	0.824086270879991	0.8279997788522	0.642781986902522	0.88481223596731	0.797700278949048	0.818548288506433	0.834876013642316	0.517859052745949	0.901836378046066	0.845607040987003	0.695363516663903	0.541748763068385	0.751530366278315	0.906378980207798	0.893091236743333	0.728281306905227
cg11827743	0.552325112174829	0.561302864804458	0.511056726579771	0.547505836378248	0.483789545647533	0.928694412117901	0.467392451386783	0.56074065714165	0.977054638119712	0.746510436918465	0.471212416404574	0.548988861140875	0.778503005385545	0.631705070931466	0.553819635464227	0.489938146012906	0.403131728048872	0.570487042414203	0.944221866235553	0.777887015863062	0.421683796609523	0.915235842769382	0.943027860675936	0.575393224182919	0.505152665158035	0.971502648331524	0.750059352925582	0.651322949104379	0.499490123460079	0.723329906945311	0.543628824161192	0.579572940263949	0.826743275931624	0.700082790831969	0.481226401923329	0.767762066858219	0.50024611887014	0.808189782359517	0.560393528569493	0.533639435343371	0.598254917114509	0.970456221440402	0.856016959031337	0.536231814645245	0.968213017398395	0.957815612336765	0.68116494828522	0.734594103092699	0.745122265976383	0.967236661329141	0.945677213638927	0.747120932650197	0.925855913936091	0.876260976654305	0.735137533261167	0.797953498041905	0.432306507526283
cg11846226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11930700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11968166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12049322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12101572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12103802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12113981	0.922109705832468	0.927054290189687	0.924526884342766	0.909009410645723	0.909131004618513	0.684309344704997	0.880974581176447	0.896331247744009	0.485089592628901	0.881576421485475	0.923266034438736	0.924377624019776	0.842746977922126	0.920497812776207	0.890942842574363	0.196806311778043	0.855030038322455	0.789243374516869	0.835178284339714	0.838326456791451	0.301576218368463	0.904067463939759	0.14078309670225	0.85005893411667	0.821577026672665	0.133859228282044	0.860023043704981	0.781236714698086	0.344173775741083	0.830411351154313	0.901504659308854	0.168185397488285	0.73463597668727	0.514815704548801	0.858643088231409	0.721278735222111	0.824100223970413	0.913738186307508	0.807463799944458	0.704892014720968	0.284057741682141	0.767852763365231	0.913045552471953	0.876698340020355	0.911470332532057	0.88249431751148	0.839974299577953	0.89667736449825	0.337434552009512	0.91931546417641	0.886209607465707	0.643054239871169	0.628015024081028	0.886535256162317	0.904129632975538	0.890694185742174	0.17864248108847
cg12135953	0.914751446074928	0.926472308701351	0.928829860426428	0.88052682118568	0.930275201071219	0.957985506979135	0.809867329353769	0.926534496595037	0.927103052104556	0.835595949084362	0.857602869315835	0.905135131519637	0.92268985815565	0.944933180049718	0.93010125137075	0.923718546996679	0.868550574889265	0.927389620671574	0.652024293611211	0.942664000370444	0.854795326148161	0.882174329710732	0.921803411183714	0.924524706616791	0.890631645210227	0.928288249482991	0.728960047133894	0.88926493747118	0.680553328115679	0.931409314152205	0.910975436595155	0.928737171202342	0.733147137066671	0.901618458046987	0.921658972491094	0.864735692310373	0.753419285383949	0.93890842865806	0.843485370813299	0.831841596901627	0.885257337275156	0.946252458722934	0.887492595254451	0.916316965266035	0.93349468157025	0.929833118657327	0.927164032496644	0.93510423323002	0.939440296600349	0.92849606710016	0.887904458605612	0.928545958340716	0.776010465595062	0.813863633766498	0.922701218490814	0.925367867386587	0.807632278828807
cg12159166	0.929840410142118	0.935600023095999	0.94904278539613	0.922753803761312	0.935499490608988	0.951957555292371	0.929312728011134	0.93335004127323	0.9506880895261	0.949777267287231	0.944824791682266	0.953367329845668	0.927790087339719	0.964108976415073	0.931565657118764	0.945769617758787	0.917291750626242	0.876936846426483	0.898119242316465	0.939975032175359	0.854412420202942	0.950363720556156	0.899621983505478	0.922473917080826	0.925742940413188	0.907798962055866	0.894178932127794	0.881857368610252	0.909274822216874	0.944344505882813	0.947405976556708	0.912149555909222	0.92300560873487	0.938868085868876	0.891193292025191	0.912847696848189	0.924084196188558	0.944215043642216	0.93082155947669	0.93968585845825	0.882097495762048	0.939697742872881	0.909944950080276	0.95039907340198	0.957018491780124	0.913630009258392	0.907943176130074	0.922873024629671	0.853839163023966	0.893703287016388	0.908205929686074	0.92100858433526	0.940494184501034	0.935762180654444	0.941443281996308	0.916853523926416	0.940259620427593
cg12190125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12205645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12221729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12224855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12248480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12252868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12284736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12286403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12298312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12315011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12321355	0.83577185409138	0.81681744710061	0.869660647170167	0.574372508069465	0.760950591595222	0.852672465473608	0.821211155969469	0.863040589293971	0.921034042196215	0.736715379373639	0.601473935910499	0.897071431543689	0.839695576976343	0.797147524554427	0.807166147206048	0.760530105131842	0.673266306230625	0.757532309707411	0.473609208412927	0.88124539462711	0.864133691937332	0.889706822098999	0.839549103811409	0.726232998327216	0.677925721167768	0.891863041962617	0.720869999272946	0.828995182786946	0.889890690761312	0.859564395227145	0.823930331086955	0.693764954866278	0.839698201153055	0.850894828167034	0.692694084427272	0.79116648084755	0.630805057574982	0.886687346581776	0.726516998449723	0.776902139908622	0.83687178717109	0.887977481354168	0.852180184906799	0.856961037771258	0.904666927976189	0.830247712748714	0.812691804425421	0.848951782617015	0.853748311821799	0.873816866845049	0.902560351537697	0.86559143191033	0.523419862789967	0.888240916700436	0.888916457453989	0.824105055820491	0.848693996754432
cg12336935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12340381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12401953	0.915986324656453	0.856657351177607	0.921540558557463	0.857283734665088	0.86062403433349	0.834846089902209	0.812671322173768	0.242111133490793	0.296841536364914	0.444097111683427	0.743289710634905	0.900990940173395	0.737135665170306	0.90825830329516	0.761674315638144	0.693445584255126	0.387909539626608	0.730051942492602	0.218242274058066	0.885335056161148	0.652945857528541	0.843814090757399	0.630698208546407	0.884524626203804	0.433238744810389	0.725991721193953	0.633100271518714	0.814328881674891	0.566448349489769	0.441420296776528	0.815964718169035	0.786836664133943	0.749621945082695	0.84170724465534	0.767475103627995	0.783205648083433	0.800941128961961	0.750812024579352	0.78623169129021	0.883340858505462	0.217519997176616	0.817433428931364	0.629530068265977	0.774899473998855	0.901517197445976	0.601343961430208	0.658906809424757	0.880913125806572	0.567095986195217	0.875099039211581	0.796796656120546	0.572652101709667	0.36842782297451	0.570454048013039	0.889916536406656	0.89580365649395	0.844169008780834
cg12419663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12470218	0.58093523975982	0.894186440171914	0.927659134614511	0.910275200424396	0.452409985278989	0.82239480349451	0.860870542903772	NA	0.155781356861248	0.870319188261049	0.92604642177047	0.87039754758937	0.644773464964829	0.828566165833785	NA	0.946808405708011	NA	0.903756878840603	0.810968402329562	0.879765148758227	0.702872224739985	0.91897245955804	0.73572379336918	0.895580640958817	NA	0.783747623348983	0.813371390885612	0.809531110512995	0.906042218913738	0.638676955784222	0.879304305028468	0.91757805935399	0.842374242213948	0.83883077630977	0.399408737350328	0.890115506657994	NA	0.894508600028929	0.696357055705208	NA	0.827104598299957	0.814250919852187	0.889010464449977	0.841655515007809	0.922301599179697	0.665615932825481	0.810371351940596	0.900811711589977	0.705486434356212	0.793372222437283	0.847769628856418	0.875189393548665	0.924054070181404	0.848753044245334	0.833998010607825	0.906087237107772	0.890828125071513
cg12475092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12501523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12514654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12525774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12566078	0.944048131098887	0.955477653397453	0.922323367858918	0.16170727887268	0.917340322047342	0.683561709377733	0.879446769151369	0.314248102769573	0.954583440619593	0.921302608038038	0.950009413902679	0.189049759834952	0.945271224462956	0.50936597578348	0.0861271650785221	0.240287316328446	0.80637800355496	0.905921513202227	0.185248446357319	0.570366346199842	0.851438788822033	0.852047391065635	0.906136246532743	0.920182849245609	0.399690695440135	0.938144267419829	0.88523445155404	0.815878938055671	0.924675675428848	0.897596923967318	0.896243805601703	0.869342832419875	0.366015035680516	0.940131141045994	0.648786741346701	0.657955221170244	0.210109298883507	0.579234529657535	0.111920313524119	0.211852772306253	0.395121630485117	0.686051570960782	0.787677956082272	0.365820423024779	0.827424670240559	0.359389872793772	0.556678117558471	0.870898388998351	0.917159934478022	0.855205213068377	0.935379241718569	0.758087823661312	0.939182247585521	0.735226803520144	0.941246870909619	0.909522651073425	0.892639696343855
cg12578116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12647952	0.913576946613346	0.600896511393227	0.91367107978797	0.797298680500651	0.906118338925294	0.704805289290896	0.839206411969666	0.811215132950685	0.496211600872328	0.796550861893977	0.891154333309015	0.511589494715083	0.870447594605333	0.850595398936669	0.826752923218898	0.223634569483145	0.557495963161513	0.417103589395392	0.919542718177247	0.822818404403507	0.680544620174073	0.671552117569808	0.772978354451	0.597390548405546	0.616675298538111	0.139620418872578	0.838930256643315	0.798588548476243	0.871228818402344	0.869794219921387	0.844319745139167	0.906057908450307	0.517562701288532	0.243920268627276	0.570621340359897	0.398849289496393	0.742068510501086	0.798399559909107	0.828474707645634	0.770819241817143	0.79663030412701	0.325161930524411	0.806309403688909	0.507177773350788	0.865263331157189	0.605502148259033	0.765678206192684	0.728073454497091	0.750960201163566	0.84986075458598	0.817608807193261	0.698655399097351	0.916539604211198	0.355136564852865	0.687184590540657	0.905030519270909	0.917478526526
cg12678329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12705541	0.11132635848681	0.398044302034557	0.0672822615767088	0.25406547388703	0.0946849954987095	0.371534894763024	0.464397302238565	0.0742302125270358	0.411807628397933	0.123981220902478	0.164324098645142	0.591751872187005	0.106557268717943	0.483918719298702	0.383476882646642	0.784463880404425	0.122867746696224	0.708396747497883	0.327593836356242	0.653672244901165	0.184832843623563	0.591123301598145	0.0744908960291025	0.178419353311141	0.202714803621041	0.344592215278025	0.162073840827753	0.346444452637591	0.335870482328656	0.22003571509688	0.172635673329827	0.34762258381152	0.217513291405053	0.532775078972129	0.214297898032967	0.267650207111705	0.349028420697717	0.333821203575679	0.295079338646578	0.253679198151013	0.389869431018415	0.502132022208089	0.527101239013209	0.40985605041338	0.859406581970856	0.324284530971034	0.127441316894822	0.604423489389971	0.611452043981175	0.172641058206091	0.0959272751385173	0.327016689069335	0.205947114419951	0.87121489249877	0.117610294788838	0.160327814917709	0.112915154931742
cg12728543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12752449	0.686033953212497	0.872007287536971	0.887820510640429	0.935296785797698	0.937284951823582	0.903866834912086	0.911329990448669	0.929605758795782	0.921826952092033	0.934424737480414	0.907927612857729	0.912111866259071	0.875054904841605	0.896989399587119	0.925487506986737	0.945554655968632	0.939168032307389	0.807743651026077	0.921317188883272	0.898924245918579	0.875793521494687	0.907736921012556	0.920388366029511	0.888580847746876	0.921813516256525	0.696376733932369	0.905242847244215	0.894482897200614	0.876599102398536	0.895721136921071	0.917640233416986	0.914627501933753	0.788391961123358	0.862453609641128	0.855399962683059	0.86436584819057	0.844693707345137	0.872729403931394	0.891168930439759	0.63343921780716	0.851239508424337	0.80149338061065	0.891066631985411	0.892456928860583	0.933773962050325	0.891784221923369	0.836553045362195	0.920304877059323	0.863411450607006	0.912948643558271	0.883984318800402	0.882820552598279	0.780477951435611	0.808499930471699	0.858629300329805	0.895761006803173	0.835055307848746
cg12757890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12765935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12774391	0.945063634869118	0.944288750464228	0.954555189478586	0.939848145729288	0.935246801041337	0.954341545911556	0.951519330876833	0.910361048196548	0.944435294092204	0.951383528833629	0.956063203876818	0.953114431802285	0.952073816401438	0.957433605961248	0.937476319995019	0.951595091783027	0.927894617625452	0.945305237606505	0.93385868145008	0.930128176599248	0.94287883430496	0.957391351931407	0.906020979444771	0.942755015076994	0.939631755703813	0.936697661374759	0.920027810153109	0.92032950891413	0.932361901669619	0.927759951311549	0.912326702530266	0.937439875322007	0.917778050645583	0.949987328344522	0.940359104524763	0.894229450957356	0.926228026475057	0.928012659226347	0.961469079796761	0.930742717711191	0.913572936657979	0.944233957803429	0.921690442296766	0.957177858344279	0.942754694825433	0.910722908833329	0.948554023865609	0.953563016104703	0.935617189449286	0.924747636412555	0.929612110187331	0.931821058475434	0.935997188754365	0.9532863051964	0.926542117972157	0.952395266386664	0.947366599761712
cg12794109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12809883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12874388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12882999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12934659	0.122096614271257	0.176406771411482	0.499456715037787	0.217344693348333	0.1965894565239	0.754459673182531	0.255414267245544	0.16460675216246	0.822904187648975	0.313127183864094	0.592366964321622	0.259303039401806	0.209450528558147	0.318984780460358	0.140283809338529	0.203605319123515	0.167044731065169	0.367548930595265	0.581135402631322	0.285277857621669	0.769547448940247	0.621246937380042	0.437039798757984	0.441993175067811	0.194780185367269	0.444550181856125	0.182615446408204	0.7655820819118	0.329231811457597	0.449714442247577	0.206563981467406	0.719221751215177	0.303631989269445	0.266245898171705	0.18128218605387	0.320611913294351	0.155537551102066	0.725703329477561	0.191970132878515	0.630305379431896	0.257471918940876	0.642413556442741	0.532133620527463	0.215154619596211	0.424481150577724	0.492242551211915	0.201985775105838	0.817884210374373	0.593682117698764	0.674686342748356	0.410925682354268	0.40235811121147	0.361648515952147	0.527514007388733	0.283752478500631	0.763200860482347	0.269028042685064
cg12977946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
