A_CpG_ID	TCGA-G5-6235-01A	TCGA-EI-6506-01A	TCGA-F5-6571-01A	TCGA-G5-6233-01A	TCGA-DC-6682-01A	TCGA-CI-6620-01A	TCGA-AF-2690-01A	TCGA-AG-3591-01A	TCGA-F5-6811-01A	TCGA-AG-A020-01A	TCGA-DC-6683-01A	TCGA-G5-6572-01A	TCGA-G5-6572-02A	TCGA-EF-5830-01A	TCGA-CI-6621-01A	TCGA-AF-3911-01A	TCGA-EI-6512-01A	TCGA-DC-6156-01A	TCGA-EI-7002-01A	TCGA-EI-6885-01A	TCGA-CI-6624-01C	TCGA-CI-6619-01B	TCGA-DC-6154-01A	TCGA-F5-6864-01A	TCGA-F5-6810-01A	TCGA-DT-5265-01A	TCGA-AF-6136-01A	TCGA-AF-6672-01A	TCGA-DC-6157-01A	TCGA-EI-6509-01A	TCGA-AG-4021-01A	TCGA-AG-3731-01A	TCGA-CL-5917-01A	TCGA-F5-6863-01A	TCGA-AF-A56N-01A	TCGA-DY-A1DG-01A	TCGA-DY-A1DD-01A	TCGA-AG-A02N-01A	TCGA-F5-6813-01A	TCGA-F5-6814-01A	TCGA-DY-A0XA-01A	TCGA-DC-4749-01A	TCGA-EI-7004-01A	TCGA-DY-A1H8-01A	TCGA-EI-6882-01A	TCGA-F5-6465-01A	TCGA-EI-6508-01A	TCGA-AF-2687-01A	TCGA-AG-3742-01A	TCGA-AF-2693-01A	TCGA-G5-6641-01A	TCGA-BM-6198-01A	TCGA-AG-A026-01A	TCGA-AH-6547-01A	TCGA-F5-6861-01A	TCGA-DC-6158-01A	TCGA-EI-6510-01A	TCGA-DC-5337-01A	TCGA-AG-3592-01A	TCGA-EI-6917-01A	TCGA-AH-6549-01A	TCGA-AH-6897-01A	TCGA-AH-6903-01A	TCGA-DY-A1DC-01A	TCGA-EI-6881-01A	TCGA-DC-6681-01A	TCGA-AG-A01W-01A	TCGA-AH-6544-01A	TCGA-AG-A01Y-01A	TCGA-CI-6623-01B	TCGA-CL-4957-01A	TCGA-EI-6884-01A	TCGA-CI-6622-01A	TCGA-DC-5869-01A	TCGA-EI-6507-01A	TCGA-EI-6511-01A	TCGA-AH-6644-01A	TCGA-AG-3725-01A	TCGA-DC-6155-01A	TCGA-F5-6702-01A	TCGA-CL-5918-01A	TCGA-AG-A036-01A	TCGA-EI-6513-01A	TCGA-AF-A56K-01A	TCGA-DC-6160-01A	TCGA-DY-A1DE-01A	TCGA-EI-6883-01A	TCGA-EF-5831-01A	TCGA-EI-6514-01A	TCGA-AF-4110-01A	TCGA-DC-4745-01A	TCGA-F5-6464-01A	TCGA-AG-4022-01A	TCGA-DY-A1DF-01A	TCGA-AG-3732-01A	TCGA-AH-6643-01A	TCGA-AF-6655-01A	TCGA-AF-A56L-01A	TCGA-F5-6812-01A
cg14852920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14857615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14882797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14959695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14985830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15007326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15035590	0.944075110680948	0.945374002515976	0.941350925969096	0.932501518333945	0.94853164856522	0.933333558524108	0.92204391409117	0.896169149326851	0.92619384493729	0.946271827300047	0.953013501773746	0.955598032817454	0.959215938207535	0.900521545057003	0.948523646324243	0.949006703012115	0.946629080046955	0.958173901872303	0.92006422683762	0.944971354308361	0.942844302325408	0.938432638557041	0.953077672195416	0.941334223463366	0.959831880855434	0.951566668666967	0.915589469734241	0.941412792762235	0.963466835043458	0.946753271643806	0.960623131438235	0.912078202438576	0.947750908257674	0.947475510202598	0.943610370786319	0.948968926556342	0.958184005239053	0.945422462070331	0.939164339390901	0.927191926123496	0.939130845051193	0.949358710977201	0.923020449234091	0.960010280061771	0.803731188164928	0.950949901364688	0.965020037117141	0.944137172485813	0.955900745447439	0.953478255142922	0.919465729109346	0.94763737345763	0.951871086059765	0.846265975676011	0.932907656945302	0.958748864861484	0.92183968426359	0.949375395273443	0.955825892353841	0.918485320070309	0.936932535569944	0.92304092895186	0.952205056016557	0.938647729531456	0.936271687266337	0.936507868753178	0.941523604022314	0.934840510384411	0.916114096228735	0.948935120740585	0.930437951963446	0.932996635992715	0.960666202113143	0.95624876482873	0.965008967952819	0.894568262492336	0.937358077511142	0.959006595588829	0.930830796160619	0.926507313365209	0.949553274880657	0.958556630369082	0.946933058489996	0.947030227585995	0.901482688251252	0.955120427640557	0.95175259592085	0.95083648811665	0.933896738095583	0.915441744330434	0.941644813115652	0.94821564946378	0.941286938872714	0.947183670076962	0.900661422381052	0.961302613966691	0.95254602492002	0.94364907776603	0.910542653492862
cg15057836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15067764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15077416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15112210	0.95619142363069	0.958665648116238	0.95578710069005	0.963013747082763	0.955511906151381	0.946769341323169	0.929631675248636	0.947964486371022	0.965923713477111	0.949274611853806	0.956238870805344	0.96964535339298	0.943762285730933	0.957022445238199	0.936900090823003	0.785936835720171	0.959469830081535	0.961852738084223	0.967410928211106	0.943729699480397	0.967758116473938	0.921841142019477	0.764235085499671	0.955743951753367	0.624173451257454	0.958019549648645	0.958215498407037	0.840818001690843	0.962468258724193	0.969148512633528	0.940236158413529	0.9526485264404	0.964140366863566	0.955244854675081	0.960613125241756	0.941942248143793	0.965174273962414	0.946357165995206	0.958989842129998	0.973288488034603	0.945706719921746	0.961352801938222	0.92648758886577	0.292707707762577	0.959173583112937	0.951470339898878	0.965814351184072	0.741169821371567	0.943116865920743	0.924351010143346	0.965153548557384	0.941330141245974	0.868951168646093	0.952865289667557	0.951043004922486	0.953710285418976	0.957352835802185	0.950656734303257	0.929404279240406	0.957230966323232	0.81034563239751	0.772164173905201	0.961270112642266	0.960937734088944	0.95234151549119	0.966785338306498	0.950166307294629	0.964222621099284	0.916131413222708	0.962046209081513	0.944569079748011	0.946690565424281	0.963194046513514	0.678017742672752	0.962052939137368	0.89714592010691	0.696562147828831	0.916339138308538	0.958108593701018	0.959847397545738	0.963385988995372	0.914938837505261	0.558395090412315	0.939586072609009	0.959600143050839	0.820447323653973	0.965107449110379	0.955680003925933	0.79923004493854	0.945063165601826	0.940716847170165	0.952267033409806	0.946291015856875	0.967848168734228	0.957492413292269	0.96676029142865	0.954736350139181	0.953598441365088	0.958140357224903
cg15162320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15172011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15175091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15263875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15293759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15323066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15330419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15347484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15358035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15412313	0.940939757144914	0.91571524232645	0.377652067499003	0.931527237200129	0.924720787786206	0.88906178094421	0.89819092445873	0.926952464661366	0.869662983478217	0.894196188458838	0.774145091965099	0.895709237712212	0.898841538182451	0.831821460462928	0.878175336027756	0.943699945135849	0.921908338407987	0.87959015705463	0.770190712815398	0.825177617039321	0.895329862753854	0.871991203010595	0.656921845662097	0.777321817434406	0.561403619789436	0.88782953293693	0.876099078739175	0.888115757958035	0.873692417869081	0.916429627210646	0.930979961880091	0.913606485349235	0.910631971755851	0.798408295289834	0.905806958933126	0.894483688591382	0.958545192707751	0.921627309488826	0.801762109718414	0.499312585295559	0.932862382041333	0.949352009624861	0.778008633846752	0.942396175074239	0.78528147342467	0.896214136816059	0.94773548081488	0.892756491817593	0.899005567543999	0.920504555663456	0.847315957127915	0.917210452048319	0.933152200691432	0.849442926935612	0.816627487853292	0.845103676952263	0.934636908415737	0.828441251659653	0.92809785698224	0.722760611030415	0.867187296982809	0.839337087802381	0.841294403574354	0.919406400441447	0.718340172945119	0.878038539581242	0.939095311987385	0.879591331181969	0.934910928452027	0.868830828230629	0.911059028167039	0.788030965709538	0.882398242258791	0.888765429121298	0.941949181946915	0.924360051212336	0.886972168413617	0.939495443528126	0.90154644334447	0.584541864656177	0.795160253513479	0.939884924216068	0.951528174966424	0.892076252995902	0.905562446172588	0.89773564255838	0.692768426876408	0.873805154475153	0.948022241616943	0.940951156787627	0.922898827911163	0.916923662736496	0.915586072445349	0.925564796284082	0.900771560602714	0.857375493578621	0.922462556061936	0.893333412591469	0.925116410800572
cg15442567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15535686	0.96800046012579	0.954535871986421	0.944957080294345	0.930153985644293	0.961096992718792	0.938395720985054	0.958624827419479	0.95643023127394	0.930495585209414	0.9582645881416	0.959353493932903	0.952877327649767	0.948642656552916	0.94812041892079	0.935400693360565	0.967011654171663	0.966453614928894	0.954388493040132	0.94040163868912	0.966779827620368	0.932515727809421	0.934245344762921	0.95483000179017	0.969026858100634	0.927185720195252	0.968420653825476	0.938836868305158	0.943432742503771	0.962776344728855	0.954381992160518	0.953149572524381	0.957652814774735	0.968992345051653	0.962453751878652	0.965466684134031	0.960170234422697	0.963146651858242	0.927850135201569	0.957228344545981	0.911773501062663	0.96272654121982	0.954098553381238	0.963760795552958	0.960238704802892	0.953186952989611	0.95144309359147	0.953587199217481	0.971339171260888	0.946660652772173	0.966500124623977	0.957555632828493	0.947475713059424	0.958595997467898	0.948033631338496	0.967996468896971	0.958576071292426	0.965287593449344	0.938489126215786	0.917887621841957	0.959411792115937	0.9335676794466	0.963665761181702	0.961356762467568	0.944027794732274	0.954864798150251	0.947951980196989	0.958310940393908	0.955899159506956	0.950968771801813	0.953747319231587	0.963622534221256	0.95089116443965	0.946996258459883	0.948006123131787	0.955769698556623	0.943978716564754	0.967730653542534	0.965032702707938	0.961442963586168	0.950636925619333	0.966426053336154	0.943354554128475	0.865781585709993	0.95503391115398	0.95255381350176	0.938107292517509	0.952993508657539	0.964617505878632	0.964984558114897	0.931826853831438	0.950941988885379	0.966636050716662	0.939852447347803	0.943927204547995	0.943685230283334	0.960614731023729	0.950281905246729	0.944693222852965	0.946427885901275
cg15548284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15553710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15556873	0.77443710247011	0.585604085365977	0.498112663746945	0.410406734891564	0.741767961848433	0.335454539215726	0.541371773342406	0.11554379632443	0.439999372054324	0.176751249553276	0.324005766416129	0.935375917716969	0.730263751197453	0.292598795107584	0.364467142500709	0.174603092522736	0.548498293485149	0.761930381316317	0.522921544651984	0.240716848157483	0.715080337935195	0.698770933531948	0.158852181970927	0.844657035203643	0.81135613731181	0.31509835195501	0.401093660529761	0.22127244314623	0.889745643308317	0.286544239531715	0.210010421314356	0.426372147684895	0.199067521979635	0.181777429159707	0.721272788427956	0.867025020194535	0.822984022136379	0.659385894098733	0.317870518657745	0.701211793591855	0.241768780451055	0.466502807104971	0.498944405919681	0.145719084581584	0.574624748517834	0.515858372720013	0.883600038247376	0.591763405772346	0.283271935885361	0.332320138078172	0.516620426345022	0.560481268196164	0.723701954827713	0.613954733088091	0.733279790874359	0.342189574888978	0.213395982544823	0.286024967504407	0.743995859081034	0.479362226746244	0.830595448184428	0.101349042350644	0.304884586541488	0.325985829080539	0.463699887585152	0.361572101934348	0.282273474729513	0.454965578690253	NA	0.688124959637079	0.342047779391075	0.545575269817244	0.298637534885551	0.401212015891891	0.89942041321192	0.259015805728119	0.480100018494942	0.166587519440304	0.603769021070627	0.503144517677727	0.45870724852088	0.645137847699454	0.395786357915939	0.854333473767009	0.897676577270047	0.241455684064264	0.543190801361949	0.310841308998546	0.425724362920079	0.541419349932283	0.238827102373781	0.51979987502658	0.887870411329522	0.108736502228679	0.280242419863689	0.263427458775899	0.613174014495099	0.844175391772659	0.578599408861977
cg15560337	0.368573822180489	0.368447552720347	0.224057702970742	0.297586110576611	0.461057068217216	0.325354338432109	0.418309458657872	0.101727545525005	0.238306150053727	0.372940468388936	0.299587287681133	0.303420771647274	0.486709931196115	0.173784679360329	0.561363294769881	0.180070766457485	0.694981035767727	0.352844391919627	0.189439537194403	0.273756602376013	0.392715014847011	0.286326970570359	0.144229499819705	0.246540198834866	0.266628957779792	0.311407372163792	0.198250269272601	0.186458945302607	0.19973729260616	0.196019215547897	0.225569201239932	0.376137103707601	0.26590338960097	0.207463706207813	0.258115426581648	0.0896405140006821	0.140181157061415	0.183875551362681	0.31992356351371	0.343515243648224	0.219068993837384	0.186518912705078	0.405132395901014	0.174300688812387	0.294800349808092	0.315762796253839	0.238198661056384	0.368969437872098	0.195582014328433	0.232699636383131	0.241429707894072	0.339070344280338	0.171081140052954	0.394352912541191	0.374540838364564	0.272746294802308	0.150630688729948	0.269158015229193	0.18608937281101	0.406271532006831	0.333911914705353	0.248727828395413	0.272318881203305	0.239095480955266	0.186352026518849	0.351380520622312	0.204582258019748	0.327878806683926	0.323105571154775	0.266344370852238	0.188028077382522	0.288276110318306	0.289667523961682	0.250022215847923	0.682745773744607	0.190911474338611	0.247887092471501	0.123371397931762	0.244394890685735	0.37130260949013	0.204718721032797	0.346032813252873	0.21048817180002	0.266851457415149	0.247013465783141	0.210707079562345	0.330640592052248	0.334915561532454	0.160794384051298	0.352011186862107	0.177243501214933	0.286621488664805	0.200259935041092	0.0964398542540974	0.271106163394784	0.31796460623604	0.271931014998949	0.349630469763394	0.385825591330484
cg15603614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15604398	0.649274561319619	0.524917369595683	0.392172977536217	0.467455122231599	0.87032188342795	0.493514079208142	0.898807429977278	0.138727827333729	0.389398164367909	0.27842819727809	0.836627554125349	0.520763399384885	0.842886882543806	0.28818126118533	0.808848900444756	0.25444104513503	0.622161749601057	0.434777875934013	0.185928494490386	0.466702934394609	0.636923011922329	0.612105724245794	0.195928958322789	0.413385028943807	0.334081773151017	0.454720391221418	0.276649283157785	0.337779595964825	0.304508023313462	0.193276439345892	0.324812484841785	0.650808516367597	0.192467654043705	0.221848558009882	0.436594039763374	0.140395142177579	0.159025535030097	0.247185039093212	0.778028300182709	0.362559952320252	0.206004753768882	0.86785000661905	0.459564685536142	NA	0.286968546423725	0.542012281800558	0.289386359199388	0.688972290746976	0.280186569161074	0.367306175637315	0.328871462653195	0.427290154437601	0.654878013492696	0.720036104572902	0.564375671158144	0.467411659943669	0.325209586532796	0.375743548104835	0.238463098173304	0.697762838007388	0.328342576378019	0.131938507818779	0.44938774039169	0.38828025213147	0.258875094712814	0.681897885849594	0.423825860807215	0.495078654394175	0.892690518995649	0.533272220766002	0.386888935326672	0.546376558974011	0.37701610463878	0.516454226203042	0.788102561616214	0.935586169046212	0.778734877495078	0.123017221791605	0.466444127533159	0.729521627092764	0.256363601138283	0.626161810485555	0.221029036335347	0.624867530290054	0.400203199966998	0.25859964568328	0.63198637953288	0.339633936057329	0.223783556840487	0.929599486821058	0.556380198398305	0.507567278042163	0.397463754170015	0.116714410418443	0.373489036482908	0.207687648540066	0.501033492771504	0.532248160791784	0.626483566965155
cg15611936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
