A_CpG_ID	TCGA-3G-AB0T-01A	TCGA-XM-A8RH-01A	TCGA-ZB-A96M-01A	TCGA-4V-A9QM-01A	TCGA-4X-A9FB-01A	TCGA-X7-A8DE-01A	TCGA-5G-A9ZZ-01A	TCGA-X7-A8M0-01A	TCGA-XM-A8RI-01A	TCGA-XU-AAY1-01A	TCGA-3Q-A9WF-01A	TCGA-4X-A9FD-01A	TCGA-YT-A95E-01A	TCGA-XM-AAZ3-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M1-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QN-01A	TCGA-XU-A931-01A	TCGA-XU-A92V-01A	TCGA-ZB-A96E-01A	TCGA-X7-A8D6-01A	TCGA-YT-A95G-01A	TCGA-ZC-AAAA-01A	TCGA-XM-A8RD-01A	TCGA-XU-AAXY-01A	TCGA-3G-AB14-01A	TCGA-X7-A8D9-01A	TCGA-4V-A9QQ-01A	TCGA-ZB-A96C-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8DD-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96H-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Q-01A	TCGA-X7-A8DJ-01A	TCGA-YT-A95D-01A	TCGA-ZT-A8OM-01A	TCGA-4X-A9F9-01A	TCGA-ZB-A963-01A	TCGA-4V-A9QW-01A	TCGA-ZB-A961-01A	TCGA-XU-A92T-01A	TCGA-4V-A9QL-01A	TCGA-4X-A9FC-01A	TCGA-3S-A8YW-01A	TCGA-5U-AB0E-01A	TCGA-XU-AAXZ-01A	TCGA-3G-AB0Q-01A	TCGA-4V-A9QX-01A	TCGA-ZB-A96F-01A	TCGA-XU-AAXW-01A	TCGA-XM-AAZ2-01A	TCGA-XU-A930-01A	TCGA-X7-A8DB-01A	TCGA-XM-A8R9-01A	TCGA-ZL-A9V6-01A	TCGA-YT-A95H-01A	TCGA-ZB-A96V-01A	TCGA-4V-A9QJ-01A	TCGA-3S-AAYX-01A	TCGA-ZB-A965-01A	TCGA-ZB-A96B-01A	TCGA-XU-AAXX-01A	TCGA-X7-A8M7-01A	TCGA-XU-AAY0-01A	TCGA-YT-A95F-01A	TCGA-X7-A8DF-01A	TCGA-4V-A9QS-01A	TCGA-XU-AAXV-01A	TCGA-XH-A853-01A	TCGA-3G-AB19-01A	TCGA-5K-AAAP-01A	TCGA-ZB-A96O-01A	TCGA-XM-AAZ1-01A	TCGA-ZB-A96G-01A	TCGA-X7-A8M5-01A	TCGA-5V-A9RR-01A	TCGA-ZC-AAAH-01A	TCGA-X7-A8M8-01A	TCGA-XM-A8RC-01A	TCGA-X7-A8DI-01A	TCGA-ZC-AAA7-01A	TCGA-ZB-A96L-01A	TCGA-XU-A92W-01A	TCGA-ZB-A96Q-01A	TCGA-XU-A92R-01A	TCGA-ZC-AAAF-01A	TCGA-XM-A8RL-01A	TCGA-5U-AB0D-01A	TCGA-3T-AA9L-01A	TCGA-ZB-A96A-01A	TCGA-XU-A92U-01A	TCGA-4V-A9QI-01A	TCGA-XM-A8RG-01A	TCGA-XU-A92Y-01A	TCGA-XU-A933-01A	TCGA-XU-A92Z-01A	TCGA-XU-A936-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A966-01A	TCGA-3G-AB0O-01A	TCGA-ZB-A962-01A	TCGA-XM-A8RB-01A	TCGA-ZB-A964-01A	TCGA-XM-A8R8-01A	TCGA-XU-A932-01A	TCGA-4V-A9QR-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96R-01A	TCGA-4X-A9FA-01A	TCGA-XM-A8RE-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8D8-01A	TCGA-4V-A9QU-01A	TCGA-XM-A8RF-01A	TCGA-XU-A92O-01A	TCGA-ZB-A96P-01A	TCGA-5U-AB0F-01A	TCGA-ZB-A969-01A
cg15358035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15412313	0.856928463137414	0.909385927342497	0.880494817210749	0.774456014987209	0.866117468025782	0.780953339904477	0.887013161246914	0.786965444634674	0.805684834327481	0.902598120575028	0.875730200189508	0.880094398114107	0.926281557667112	0.86106625182431	0.880353699447944	0.862755007821683	0.864341167745835	0.913035227991504	0.844466181870923	0.803955860993464	0.908995755508243	0.905895530706665	0.834175225503206	0.912329652029656	0.866135315709547	0.881689515303981	0.899971485240556	0.874240964762431	0.903805482611937	0.778136623553702	0.921659576021884	0.810891396802143	0.900807446243322	0.882166773521013	0.784133188693039	0.908389412182621	0.7694075667364	0.899860487874428	0.724388087964991	0.912360555669871	0.892573446048948	0.898582013598787	0.775325814487578	0.911808313809451	0.885909193454976	0.883009780324991	0.880208503234579	0.860694919709384	0.737512355268288	0.884280689613922	0.816740850403635	0.86768038929262	0.89199660424207	0.880113444298418	0.887642926076167	0.874733053331262	0.905028128881438	0.858024145633262	0.888394312409229	0.840074975366268	0.931336007243024	0.940286808474184	0.883885654113472	0.849391517863157	0.907069486056848	0.889363420518817	0.916850269371035	0.903344196319606	0.843287088178488	0.903712924270166	0.915750901087435	0.906522784177182	0.880285277564357	0.876045208247995	0.877152305198791	0.885364412507497	0.844035654827708	0.89645508430358	0.793607146864876	0.910658714798694	0.818101644873634	0.8198236814997	0.887925021799733	0.879066868706089	NA	0.875918393957366	0.876085609791607	0.916272646289745	0.863638375621259	0.892462422696254	0.895953772464797	0.806934467009529	0.914209844941252	0.844665312290757	0.77733651872866	0.895440022555921	0.847958472253043	0.89561286752652	0.85372967009247	0.854463428666468	0.843967473777378	0.885390183232416	0.902632867063187	0.868100203814617	0.889169789645628	0.891040115044383	0.910419459559511	0.90261590005372	0.919478257865078	0.870251706796764	0.904627577583337	0.866798783387256	0.915791762221533	0.92064541422376	0.918957579311641	0.774927171403971	0.853410597686523	0.921052117623749	0.855120580119225	0.899278491084012	0.921201992330485	0.891692182745673	0.840966000932504	0.917038563335413
cg15442567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15535686	0.962988699944053	0.968457229530518	0.953932225484414	0.97331098196744	0.961819687051827	0.970052074604189	0.96959492419164	0.958432621166009	0.959394811222728	0.974851608610108	0.970050890592473	0.96713367424789	0.959010437252036	0.958449661576059	0.966886877740121	0.968309136763402	0.961364913211057	0.969439965918478	0.960644245282131	0.959134302815085	0.968292726075217	0.950093802404378	0.959261088073384	0.962510974986067	0.957474743091876	0.957219989819273	0.960786177623959	0.96952929504787	0.956968361738458	0.966394199599135	0.970498693757308	0.964957680663732	0.969524022165176	0.963672162573827	0.964442306997722	0.966407522446821	0.964081268516645	0.963074733819927	0.939562746137209	0.958225832385401	0.958481344242883	0.968880684676583	0.964867471106184	0.962237287619411	0.973804772197957	0.965837327974938	0.954444668297596	0.963333705832769	0.972108047802453	0.96574502343864	0.964645887456752	0.961556372180993	0.967535610079943	0.950153661283081	0.967592349605315	0.954422490197172	0.96082788596945	0.966754341887147	0.964433169247325	0.952641537493555	0.960510431104273	0.954922700741807	0.964631423877555	0.957602067828364	0.963949332192924	0.965882260072008	0.964413271955296	0.969593920134546	0.944862331719966	0.954319673824899	0.961076258810629	0.960456925604482	0.97497158656902	0.965012248360068	0.970906891242467	0.965712551579543	0.95181559517394	0.964831089215958	0.949447473284034	0.970619524011865	0.967947542236705	0.961423396014435	0.948619056571373	0.96609179725229	0.953275758978729	0.960649194746378	0.959626127958263	0.966515500770733	0.968497267204171	0.965299209768989	0.973125533144348	0.959226534509786	0.971396300030368	0.964359083190501	0.963192829205392	0.957319556167989	0.970254316650075	0.968795474106098	0.955944274531496	0.958222902272954	0.96473267656473	0.960888955807904	0.935889811809706	0.972205369737177	0.965396289113354	0.973020106155432	0.968990867984356	0.96530262018048	0.97458392156149	0.956610491526266	0.963634360501413	0.952770802081952	0.960685272078653	0.96990026830171	0.96817893373784	0.950378069246794	0.960609591838373	0.970817384620224	0.973730880175564	0.956953084670461	0.909989751305175	0.95302523521566	0.960283565580262	0.959441508077412
cg15548284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15553710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15556873	0.859665969052379	0.872866057280596	0.860529672717808	NA	0.860941317164553	0.863960735489691	0.827355322908181	NA	NA	0.877421283397308	NA	0.881066707468346	0.885054627147122	0.894281685650355	0.868880681760084	0.858041297304454	NA	0.90606914188595	0.840628082087242	0.843801986932237	0.888691624130758	0.861312306745799	0.80645160650809	0.855517069013486	0.828781218787293	NA	0.819160304676645	0.853618224501747	0.766848536374443	0.868278010915907	0.903313803288529	0.844348914535048	0.796566418852182	0.817553303353689	0.785268145676169	0.884741804566835	0.921959137150714	0.890494051512099	0.803872691918284	0.830650716705283	0.861350657060367	0.820737661722441	0.750928260307987	0.88109176883624	0.847227539434806	0.77024704446217	0.863966817656058	0.815316583970195	0.826876258606758	NA	0.675174024225385	0.789202828122011	0.886451659947318	0.831958171392175	0.85221633885667	0.80876380753961	NA	NA	0.856799360558989	NA	0.928929397220354	0.893358336239566	NA	0.821462831932926	0.892245408742829	NA	0.86086956444813	0.824842030788402	0.814484247434426	0.902468444324811	0.874429994609638	0.860803246778915	0.82194545361127	0.850665801239319	0.797101257198163	0.836505305992473	0.79249159959486	0.915594961900214	0.867125058845599	0.86435931299336	0.839823672898093	0.81333777297598	0.840121414096931	0.777657999834254	NA	0.769166335180176	0.523596011831121	0.907237643362493	0.837260405423127	0.876876722173362	0.839729564820658	0.801528323374232	0.688524391919671	0.845511332163179	0.833781402324522	0.875581833599461	0.809736323790763	0.803486467839308	0.869383757285307	0.814818249068892	NA	NA	0.800705439075131	0.890170652867437	0.803324318209919	0.871302388786078	0.916859031572215	0.866496816886418	0.929489923779798	0.750000326695943	0.869811498203833	0.859138663880781	0.510352726662576	0.847285186703948	0.921257289378494	0.768790466182791	NA	0.880886336617302	0.821350851119747	0.867944058275006	0.898543990239387	0.822249316879568	0.824865521100818	0.857381354726906
cg15560337	0.680670909940495	0.584093921062579	0.470783041599428	0.418797358793372	0.672560730132925	0.600697959794689	0.43693978709699	0.504173456100023	0.420615270172905	0.675357525810219	0.589798105063864	0.608680020994133	0.610674250012229	0.122919626438395	0.750600314420456	0.572148484289811	0.449191008088121	0.684828241832621	0.544720257590113	0.606149474822374	0.32356992492117	0.493545104751128	0.66265506359914	0.643882387342557	0.638448689513295	0.643084719687472	0.620143342051998	0.438688419941674	0.456046302852508	0.643994619361978	0.213833826104837	0.611184232964716	0.713383672820646	0.759255734966795	0.71475826455689	0.452634018297109	0.151522000814025	0.752193153053013	0.181261077140383	0.539935706414844	0.277907284993069	0.604980486470355	0.681373082669343	0.590989498185852	0.624460051888579	0.66202721424873	0.15333211930805	0.495311435692206	0.648747058582068	0.168504821175384	0.535008193330452	0.591745755441696	0.179350526929751	0.67949782613537	0.610554153250414	0.715581161538085	0.198150372837572	0.7055857448723	0.750878612181225	0.600787276967632	0.270103518123481	0.618717116109686	0.418185988310404	0.689920922839133	0.715007121590844	0.134254120934953	0.616864054678649	0.651378036813186	0.744694066884781	0.575406714934728	0.489794114618189	0.631147886968273	0.675157225352888	0.617606838499948	0.622387025676294	0.288607123252747	0.438495020383664	0.651873225044996	0.684302470636717	0.655169603468539	0.350042507399298	0.281697624043381	0.745042923196323	0.672256331720965	0.559564628318063	0.673598125541632	0.38632406497584	0.245578059282846	0.651753142855021	0.473467831719298	0.662096967576184	0.575402271022264	0.736918231968645	0.176146275184791	0.711502685989803	0.580933803597701	0.582603759630361	0.68899441017658	0.113491632371215	0.632260691995037	0.219160760059874	0.490206584038203	0.417756409900793	0.607585335938019	0.313548137384151	0.723373991518876	0.363491309777206	0.654694205936752	0.107038156744513	0.582072595223967	0.737690947437496	0.442395916500837	0.32117801286591	0.698523324952457	0.175306739287296	0.691679345186445	0.684983236158559	0.3752318073167	0.631473925346036	0.207923304178802	0.347577202720892	0.681697429485878	0.713202226842303	0.181255264374864
cg15603614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15604398	0.927248302488691	0.942774743424308	0.938781005551226	0.940548727984669	0.929349556760925	0.949041008531394	0.948214259665483	0.909876417024541	0.922801461218865	0.947665916095713	0.933877613500745	0.945182525277124	0.953119253495468	0.926150084509579	0.967704623435508	0.927968880972345	0.938460953112881	0.941383794543308	0.940465804059581	0.955674611451007	0.943709014478965	0.958891089802162	0.93579421099318	0.954333989042011	0.960770618406968	0.944139134264529	0.943828521623967	0.942152654147899	0.943657429069441	0.919669503154911	0.946034044689441	0.919180785317521	0.936648825347614	0.9464971843856	0.931241404595561	0.958952693223637	0.960323862778642	0.948457655102039	0.904605542424265	0.944723243168702	0.928022084884005	0.952939992337948	0.876979626874641	0.943823575421578	0.928112179386107	0.934756926523478	0.929997198307004	0.915541179250334	0.930607402107066	0.933402285975878	0.938028501193441	0.949593972892713	0.944227265729132	0.957052293555143	0.947064553132544	0.935549528223023	0.94191272413419	0.949326537667471	0.941222376085166	0.931854965255295	0.956279699084821	0.957907051129377	0.958838135418491	0.930406737706383	0.943060256607267	0.914983942464019	0.944816997674897	0.939055688841557	0.944511625139696	0.953745540827451	0.958036794264226	0.946369537766007	0.92119944282631	0.958349601162434	0.934407008837748	0.941401274032396	0.939311887983338	0.955968440870183	0.930710414447508	0.9500502669729	0.938233688959675	0.931816464859923	0.947733500622217	0.916777997990508	0.901936085864251	0.927271132924336	0.961091169428411	0.938468020936334	0.924435337427879	0.952726588002946	0.943766184998916	0.919651845875629	0.911248205917254	0.938639765367094	0.931788768527698	0.942940334138583	0.944721781202785	0.938091549956969	0.927293299254397	0.929417023642611	0.949435846246795	0.923334972408123	0.95492563256591	0.948288349752485	0.934145413399599	0.938814255946493	0.938040256755819	0.921035523718654	0.959300003647305	0.932917443904788	0.947930470367943	0.948728784638379	0.957440731504091	0.943599302131183	0.945716486330015	0.942207477569899	0.922147826415137	0.94449832858845	0.95089085598067	0.921020046774542	0.953327623724467	0.939795579861845	0.937801808772214	0.93289846668552
cg15611936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15633618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15703165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15708382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15718106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15733632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15771551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15814092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15820400	0.954530202269641	0.952505130030061	0.953642843309863	0.919577957677077	0.935334870663908	0.94418949727849	0.890141991308105	0.905461199298189	0.914260932651701	0.953759440416156	0.94760291805861	0.929421230215384	0.95455908509869	0.944604921330285	0.944097504080041	0.936929489616661	0.914458589910365	0.971452483441278	0.950114754246712	0.955091338852297	0.966179246804092	0.971720064520679	0.945568146142309	0.955299241823558	0.938049050832364	0.963319935715166	0.968169778058005	0.958407257456108	0.94961641732271	0.964734196881505	0.948344025389643	0.94803540131763	0.964343988808201	0.927248746342518	0.961283902734025	0.95181926002389	0.93106382222545	0.955513142237684	0.9377215186035	0.95735561712127	0.945223541317641	0.938140227325714	0.914841480825132	0.941195691817889	0.947037285997466	0.934110507788523	0.938306567370344	0.930453933002183	0.924375104713691	0.883828801411726	0.945247120915111	0.956947784829572	0.955756747722937	0.96101996012255	0.954496312147554	0.956410570622484	0.948375757465106	0.93847194875541	0.95219477619706	0.948699855592599	0.941678185621791	0.959118925799396	0.944605063540399	0.950859715345689	0.907047925382543	0.935924462016019	0.958105942241118	0.944643415621518	0.94759910760908	0.961695633619033	0.953039143594871	0.955389446029237	0.890284709008655	0.938740438650165	0.952839513051292	0.934245174816774	0.959922029313086	0.95223427019185	0.937212205254894	0.95841000220898	0.944636226448015	0.921957961616256	0.959160935518431	0.957442758695212	0.933368675189129	0.924434897954354	0.925768006172553	0.906252430410105	0.958701908730879	0.960614701733096	0.944567156369826	0.95603399613602	0.947312578612731	0.940042703096937	0.953653140156447	0.950539833973475	0.944136666168403	0.945541166176757	0.943636444503988	0.881055630882787	0.93162575976461	0.911257419824963	0.904048011514571	0.962624534563985	0.93326148640172	0.950943024646007	0.948963824596396	0.950096465028916	0.915446653483894	0.899877453645405	0.950156044349642	0.950145048596252	0.946987012640676	0.957392979316291	0.950577662516866	0.936807371872365	0.95209899192744	0.959441795913078	0.960776175468426	0.946827725911165	0.951854230814027	0.956222606227875	0.945752323240386	0.938543716201986
cg15843977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15847775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15874144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
