A_CpG_ID	TCGA-AB-2806-03A	TCGA-AB-2830-03A	TCGA-AB-2822-03A	TCGA-AB-2846-03A	TCGA-AB-2820-03A	TCGA-AB-2810-03A	TCGA-AB-2854-03A	TCGA-AB-2813-03A	TCGA-AB-2923-03A	TCGA-AB-3005-03A	TCGA-AB-2805-03A	TCGA-AB-2868-03A	TCGA-AB-2933-03A	TCGA-AB-2948-03A	TCGA-AB-2963-03A	TCGA-AB-2896-03A	TCGA-AB-2824-03A	TCGA-AB-2823-03A	TCGA-AB-2908-03A	TCGA-AB-2814-03A	TCGA-AB-2937-03A	TCGA-AB-2858-03A	TCGA-AB-2828-03A	TCGA-AB-3000-03A	TCGA-AB-2815-03A	TCGA-AB-2904-03A	TCGA-AB-3002-03A	TCGA-AB-2916-03A	TCGA-AB-2956-03A	TCGA-AB-2976-03A	TCGA-AB-2995-03A	TCGA-AB-2834-03A	TCGA-AB-2851-03A	TCGA-AB-2987-03A	TCGA-AB-2809-03A	TCGA-AB-2907-03A	TCGA-AB-2857-03A	TCGA-AB-2860-03A	TCGA-AB-2829-03A	TCGA-AB-2856-03A	TCGA-AB-2906-03A	TCGA-AB-2914-03A	TCGA-AB-2816-03A	TCGA-AB-2866-03A	TCGA-AB-2812-03A	TCGA-AB-2972-03A	TCGA-AB-2988-03A	TCGA-AB-2826-03A	TCGA-AB-2870-03A	TCGA-AB-2974-03A	TCGA-AB-2867-03A	TCGA-AB-2967-03A	TCGA-AB-2849-03A	TCGA-AB-2840-03A	TCGA-AB-2931-03A	TCGA-AB-2932-03A	TCGA-AB-2955-03A	TCGA-AB-2879-03A	TCGA-AB-2922-03A	TCGA-AB-2950-03A	TCGA-AB-2818-03A	TCGA-AB-2897-03A	TCGA-AB-2833-03A	TCGA-AB-2915-03A	TCGA-AB-2855-03A	TCGA-AB-2939-03A	TCGA-AB-2853-03A	TCGA-AB-2893-03A	TCGA-AB-2883-03A	TCGA-AB-2945-03A	TCGA-AB-2881-03A	TCGA-AB-2848-03A	TCGA-AB-2982-03A	TCGA-AB-2991-03A	TCGA-AB-2998-03A	TCGA-AB-2943-03A	TCGA-AB-2899-03A	TCGA-AB-2869-03A	TCGA-AB-2882-03A	TCGA-AB-2992-03A	TCGA-AB-2884-03A	TCGA-AB-2835-03A	TCGA-AB-2989-03A	TCGA-AB-2886-03A	TCGA-AB-2954-03A	TCGA-AB-2804-03A	TCGA-AB-2841-03A	TCGA-AB-2821-03A	TCGA-AB-2920-03A	TCGA-AB-2929-03A	TCGA-AB-2817-03A	TCGA-AB-2969-03A	TCGA-AB-3007-03A	TCGA-AB-2880-03A	TCGA-AB-2910-03A	TCGA-AB-2921-03A	TCGA-AB-2957-03A	TCGA-AB-2832-03A	TCGA-AB-2965-03A	TCGA-AB-2927-03A	TCGA-AB-2803-03A	TCGA-AB-3009-03A	TCGA-AB-2900-03A	TCGA-AB-2981-03A	TCGA-AB-3006-03A	TCGA-AB-2911-03A	TCGA-AB-2839-03A	TCGA-AB-2807-03A	TCGA-AB-2877-03A	TCGA-AB-2861-03A	TCGA-AB-2984-03A	TCGA-AB-2827-03A	TCGA-AB-2980-03A	TCGA-AB-2993-03A	TCGA-AB-2889-03A	TCGA-AB-2996-03A	TCGA-AB-2964-03A	TCGA-AB-2888-03A	TCGA-AB-2894-03A	TCGA-AB-2890-03A	TCGA-AB-2844-03A	TCGA-AB-2891-03A	TCGA-AB-2959-03A	TCGA-AB-2999-03A	TCGA-AB-2930-03A	TCGA-AB-3011-03A	TCGA-AB-2872-03A	TCGA-AB-2874-03A	TCGA-AB-3012-03A	TCGA-AB-2997-03A	TCGA-AB-2878-03A	TCGA-AB-2934-03A	TCGA-AB-2944-03A	TCGA-AB-2970-03A	TCGA-AB-2942-03A	TCGA-AB-2895-03A	TCGA-AB-2926-03A	TCGA-AB-2863-03A	TCGA-AB-2952-03A	TCGA-AB-2936-03A	TCGA-AB-2946-03A	TCGA-AB-2871-03A	TCGA-AB-2949-03A	TCGA-AB-2966-03A	TCGA-AB-2876-03A	TCGA-AB-3008-03A	TCGA-AB-2979-03A	TCGA-AB-2875-03A	TCGA-AB-2887-03A	TCGA-AB-2819-03A	TCGA-AB-2977-03A	TCGA-AB-3001-03A	TCGA-AB-2802-03A	TCGA-AB-2912-03A	TCGA-AB-2898-03A	TCGA-AB-2843-03A	TCGA-AB-2901-03A	TCGA-AB-2918-03A	TCGA-AB-2903-03A	TCGA-AB-2838-03A	TCGA-AB-2845-03A	TCGA-AB-2842-03A	TCGA-AB-2938-03A	TCGA-AB-2862-03A	TCGA-AB-2825-03A	TCGA-AB-2941-03A	TCGA-AB-2919-03A	TCGA-AB-2983-03A	TCGA-AB-2917-03A	TCGA-AB-2808-03A	TCGA-AB-2940-03A	TCGA-AB-2985-03A	TCGA-AB-2990-03A	TCGA-AB-2925-03A	TCGA-AB-2831-03A	TCGA-AB-2968-03A	TCGA-AB-2973-03A	TCGA-AB-2885-03A	TCGA-AB-2913-03A	TCGA-AB-2935-03A	TCGA-AB-2975-03A	TCGA-AB-2811-03A	TCGA-AB-2928-03A	TCGA-AB-2873-03A	TCGA-AB-2837-03A	TCGA-AB-2978-03A	TCGA-AB-2909-03A	TCGA-AB-2947-03A	TCGA-AB-2892-03A	TCGA-AB-2924-03A	TCGA-AB-2971-03A	TCGA-AB-2986-03A	TCGA-AB-2847-03A	TCGA-AB-2836-03A
cg20365687	0.85789615029123	0.589695654007335	0.91394292975846	0.891710631348263	0.891190484413645	0.906010167076761	0.771636585601802	0.851798586813915	0.898089364703863	0.527605715127784	0.904722276623693	0.822869292353254	0.882553405641268	0.873242766660071	0.906122517519712	0.912528386303415	0.566395163878021	0.895695744948488	0.830985540640144	0.902426573873212	0.902739805500294	0.820627703652478	0.580901150239376	0.909641345029393	0.74848715307948	0.613115033385277	0.885297281352514	0.442971794113092	0.578209308943366	0.879237501710537	0.786748622106665	0.86436086624057	0.859284833257229	0.789337668408091	0.870814402363323	0.844472582153456	0.729330737267863	0.801918486298863	0.753675648356438	0.695177107560088	0.810475596801401	0.905292166500255	0.908075575177059	0.91066762921837	0.883456357800616	0.848717142507788	0.887932883486444	0.866722382106795	0.500143745011197	0.891158616264628	0.862295456334399	0.860515799832213	0.844819508878977	0.876415202225322	0.864561516702112	0.87885957081149	0.907245985810201	0.89096291649087	0.916279401934354	0.891789645924308	0.837867220214367	0.905771449196	0.921108871785538	0.829249957647577	0.92051260649272	0.918458673832371	0.546585145845018	0.633455058608376	0.539547669857571	0.451178834658876	0.542641779955522	0.920231119973392	0.852220177803642	0.881427684436183	0.903061213913596	0.79866512510419	0.594097580909801	0.597979556553507	0.874598473745438	0.835456254953155	0.557546115199253	0.84001836279617	0.885620247279905	0.578362675286888	0.531528216572985	0.672773069886767	0.908550917324304	0.830900555352845	0.906316507047431	0.842912389303277	0.912097423713531	0.876473681882585	0.847823539207479	0.929803535865226	0.59595471223098	0.912923038362764	0.550058026206784	0.892034888742523	0.886201464649154	0.850724736940682	0.486135930329541	0.913562608606398	0.864043697287772	0.898442191289296	0.901771319871836	0.568697919001203	0.821901076768374	0.89357229810046	0.919204452335614	0.774787142954328	0.91541149024634	0.642760129287953	0.614420431374794	0.898677038474838	0.520852305748086	0.85649308071422	0.861891627476458	0.600642052204457	0.550798983884926	0.564678878534093	0.531492599340953	0.834006532837157	0.652075127541155	0.651141602535295	0.90638856619321	0.896974211335318	0.906464282851121	0.630848930984045	0.887877953976541	0.915394544152592	0.798511702893529	0.889810117039686	0.923132134281399	0.892504786704425	0.436453327190723	0.572601762717886	0.768270670464655	0.902604127887893	0.8212165676285	0.539737723975243	0.624585089942482	0.868785159239927	0.900943381367837	0.888145855769066	0.549038541603496	0.867839884642613	0.880779832290711	0.720140884702571	0.914979347940031	0.895461186420111	0.88363607693079	0.786101171993728	0.529680693086202	0.835986112399924	0.892549108556625	0.836890661158984	0.910288673764712	0.901843442260152	0.599004465763222	0.826597431736491	0.823513567879007	0.879476635365859	0.716490661816404	0.865107906400745	0.893455105137296	0.864137421758525	0.920038845331119	0.263443092866639	0.497308353580362	0.553238830441062	0.853958372460792	0.875593213963004	0.895955794336141	0.879287751042161	0.793392970982815	0.560174578458386	0.752032620083401	0.844997640519934	0.886590737751196	0.792644381556452	0.900286407865408	0.521843677605085	0.927719278752844	0.838552003941125	0.55026494659708	0.523813757768669	0.546239857384426	0.898823901686139	0.538317098025949	0.551325535387717	0.91708597619858	0.876370552353327	0.8147591078356	0.731853410271916
cg20386784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20449764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20453820	0.918732902532405	0.936360109071647	0.940298970763475	0.94956521084021	0.94364243274473	0.91684802996706	0.920043109752631	0.942359931584351	0.935609907264675	0.894508391540683	0.923980501027523	0.930558299392249	0.924824324055735	0.925765877591671	0.958185419360967	0.952740765661704	0.930117294671249	0.933583764538191	0.909780890839426	0.932781383797845	0.943581152304957	0.941968477913536	0.949572951391866	0.948608943298634	0.943617732591178	0.929752404322626	0.958215739882059	0.951301501953501	0.960030368438008	0.923543335379269	0.866706157791901	0.92461067742404	0.938589466781807	0.918228756171913	0.96251195750037	0.921941726918525	0.88288218168277	0.948960755420581	0.855327873267667	0.932511777131033	0.943101155892764	0.954953853303783	0.958715057592648	0.94388264759564	0.946411553670296	0.925829150749741	0.945203472384284	0.936220269669265	0.952468308291165	0.936477169011482	0.935862307034827	0.929458149547109	0.886304196618607	0.938758729583396	0.944948625939429	0.95514740630006	0.944134784358423	0.95524721334088	0.933738409231198	0.942311619136597	0.948238388915808	0.925418091947058	0.953443586184876	0.933761016685185	0.928442403433202	0.931695073339694	0.960159927219945	0.949666139610874	0.950926013544209	0.9316456975386	0.934650756772359	0.952283956862092	0.917813771124738	0.924961409139886	0.938432327786625	0.930183012570205	0.918527692231913	0.953136880532174	0.932887776675627	0.938659755646756	0.903471530565875	0.927400922481136	0.958350146855462	0.941486374713375	0.944267398299992	0.908355143741643	0.956406631819935	0.944263695719983	0.948580962935897	0.925089578472011	0.941195521599671	0.943771503234483	0.930941323113603	0.942442890879202	0.95527877115158	0.930965155622095	0.94201832402073	0.940468790025013	0.960695500012959	0.920588178962657	0.904557882174596	0.942475738327232	0.944829576714286	0.933881153852025	0.933005978885361	0.921169426188527	0.928100388522646	0.919641816178918	0.942938188370625	0.932923394988518	0.908587352692508	0.755980578917974	0.873904109929367	0.951258168392184	0.949372817290341	0.926056908512251	0.924685427946767	0.940555590130473	0.922994661736236	0.930581851316525	0.951272210253185	0.93897856131773	0.905102423100596	0.934524068244103	0.925414852599633	0.960895085948721	0.924340971560205	0.956563253320856	0.968289910742029	0.951743681352716	0.911164000913642	0.891182499497231	0.934402180811764	0.917857368003718	0.946920841274786	0.949712064841813	0.924368702680147	0.921577378995806	0.950476589894506	0.899101433362888	0.940560547608229	0.955400063273034	0.940900091899094	0.939473434490073	0.953140125759951	0.938688521497964	0.907636917323888	0.932594781807213	0.957009299659513	0.947185145913596	0.916023379523429	0.923660113810293	0.930954578878903	0.910186999596931	0.943216320338692	0.911318129519571	0.938037475823929	0.938841091085445	0.940465638675305	0.94057961608877	0.87307033260268	0.94105599086614	0.950323780340181	0.957348716978426	0.919767016100228	0.942833913009175	0.892692263865943	0.927092615434507	0.941246911364694	0.931752301055653	0.928001074745582	0.935151626817953	0.94624398365058	0.945018939609287	0.904628468837717	0.941302571426809	0.9327657762906	0.946420522687964	0.936066470904011	0.836663049443943	0.920334451803969	0.948640628285391	0.944102990001369	0.950063469721803	0.954304541383245	0.937646146632128	0.934264175161824	0.939237914260577	0.945474071523782	0.94055625957026	0.940460059011668	0.927476135952061	0.934958821966236	0.951471986514613
cg20465830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20492230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20494576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20494682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20529334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20602628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20621459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20637223	0.931936289179426	0.905745641196037	0.927611058466919	0.910935848353879	0.96106191075824	0.932300025915181	0.917700709706556	0.947145362774172	0.95513427868315	0.935314481272307	0.949385856083537	0.915358341695671	0.926773191262319	0.931452438830143	0.925512621642988	0.86857292844862	0.882341131181056	0.417574507428145	0.931779644828676	0.961379171196217	0.943316932084926	0.94338122162303	0.966081270857322	0.930508161204864	0.8995029469971	0.926692380007692	0.899493419316006	0.949966417867441	0.934754416391959	0.94078905602084	0.874172402865489	0.89498129351348	0.958734412673802	0.833810807095057	0.947856667605534	0.9068253523015	0.884110634399001	0.931336640448783	0.850383058566744	0.945228377684896	0.899878841937915	0.922356537936507	0.935667724273886	0.933607767400491	0.793710491275874	0.896174176438942	0.908476566375748	0.882310269614446	0.920251284873552	0.829093998888021	0.904248205735967	0.565841456882826	0.937521669174809	0.933562282806205	0.847408236807449	0.938706198579998	0.943920347602087	0.929246021092079	0.955087679321384	0.955720726057953	0.889131336313193	0.938203275054674	0.958723203741077	0.907715362531723	0.92974665168968	0.815947087031314	0.895553284594957	0.918892802395925	0.944656122100598	0.905070313529451	0.930376053873377	0.934877477831003	0.908081600478082	0.878809852692851	0.934005899778811	0.945174776081194	0.916251401355629	0.8287261023511	0.878430138616918	0.910997277097983	0.966841002775918	0.88620300814062	0.862063898336342	0.855585673471259	0.951574371184809	0.875178058411322	0.880292313749047	0.937771009287076	0.930089620235363	0.945523336187907	0.955047670596961	0.904211057538659	0.899912116297405	0.946740872573907	0.94415178873631	0.937729635392777	0.93017909242813	0.934167980458501	0.922250496379634	0.918964592755021	0.923626384930811	0.960856244329082	0.625822169549721	0.911539312383315	0.909696009939191	0.951579437507144	0.881525890276475	0.922847455091448	0.932401354638298	0.873933382188198	0.927255223396916	0.805446897739099	0.914870748691949	0.875272083565183	0.922633144346191	0.915165886484394	0.885112883374665	0.912057736430044	0.894971311768692	0.898090643936742	0.919858048292413	0.939009001377691	0.94371228967324	0.926834937839304	0.95408846726248	0.886224948768336	0.909776877744431	0.955484326041422	0.732976231646386	0.893621080187471	0.876260209153906	0.854121151497795	0.953352881640925	0.942693636146563	0.915935621056582	0.927329429372417	0.610668128680776	0.929455076815895	0.920377209069895	0.921189578631747	0.949796364903266	0.860129362728288	0.917141387129149	0.926757710300336	0.915487034062922	0.931690187445922	0.857205664146905	0.924632352433344	0.97341459229069	0.922901792085225	0.910978664957228	0.921282954740927	0.943801947697901	0.912896991370372	0.95028150166789	0.928184413298461	0.935701238188267	0.926606548643655	0.924429805305488	0.90452580097242	0.908084677588651	0.950725638924562	0.90253350201069	0.928349008084339	0.901607219304354	0.926603449431361	0.938417429332109	0.934883276583106	0.934525187662172	0.889984175951452	0.906769335599464	0.944261537217787	0.930859313974492	0.900434739122356	0.767421415519943	0.942450057478942	0.923191216441244	0.946603792042694	0.936882514152189	0.913712075194353	0.940407701127472	0.919596103365422	0.959132399490944	0.926118632672459	0.918756659433191	0.945391339305289	0.963383276272938	0.899035070374361	0.941055989486915	0.911544998585583	0.954528831623339	0.639166232315993	0.904613051032511	0.846281242390218
